Cluster size,frequency,foTM
1,0.4713719841555636,0.17453333333333335
2,0.2144400432120994,0.1588
3,0.11991357580122435,0.1332
4,0.05761613251710479,0.08533333333333334
5,0.03528988116672668,0.06533333333333333
6,0.02412675549153763,0.0536
7,0.015664386028087864,0.0406
8,0.013503781058696434,0.04
9,0.011523226503420959,0.0384
10,0.006301764494058336,0.02333333333333333
11,0.006121714079942384,0.024933333333333335
12,0.003961109110550955,0.0176
13,0.0036010082823190494,0.017333333333333333
14,0.0036010082823190494,0.018666666666666665
15,0.0016204537270435723,0.009000000000000001
16,0.0014404033129276198,0.008533333333333334
17,0.0009002520705797623,0.005666666666666667
18,0.0010803024846957148,0.0072
19,0.0019805545552754773,0.013933333333333332
20,0.0007202016564638099,0.005333333333333333
21,0.0009002520705797623,0.007
22,0.00036010082823190496,0.0029333333333333334
23,0.0005401512423478574,0.0046
24,0.00036010082823190496,0.0032
25,0.0005401512423478574,0.005
26,0.00018005041411595248,0.0017333333333333333
27,0.0005401512423478574,0.0054
30,0.00018005041411595248,0.002
31,0.00018005041411595248,0.0020666666666666667
33,0.00036010082823190496,0.0044
38,0.00018005041411595248,0.002533333333333333
39,0.00018005041411595248,0.0026
44,0.00018005041411595248,0.0029333333333333334
47,0.00018005041411595248,0.0031333333333333335
63,0.00018005041411595248,0.0042
74,0.00018005041411595248,0.004933333333333333
