# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.2000e+00 9.1920e+01 1.2961e+00 3.6543e+00
2.0000e+00 7.6000e-01 8.6600e+01 6.4992e-01 3.8262e+00
3.0000e+00 4.8000e-01 8.4440e+01 7.5472e-01 4.6483e+00
4.0000e+00 3.2000e-01 8.3680e+01 5.4553e-01 3.6411e+00
5.0000e+00 3.6000e-01 8.3200e+01 5.5714e-01 3.6332e+00
6.0000e+00 3.6000e-01 8.2600e+01 6.2482e-01 4.0398e+00
7.0000e+00 4.0000e-01 8.3160e+01 6.3246e-01 4.5579e+00
8.0000e+00 2.4000e-01 8.3800e+01 4.2708e-01 3.4176e+00
9.0000e+00 3.6000e-01 8.2800e+01 4.8000e-01 3.8471e+00
1.0000e+01 2.0000e-01 8.1640e+01 4.0000e-01 3.8769e+00
1.1000e+01 3.6000e-01 8.1000e+01 5.5714e-01 3.8884e+00
1.2000e+01 3.2000e-01 8.1360e+01 4.6648e-01 4.5067e+00
1.3000e+01 2.8000e-01 8.2200e+01 4.4900e-01 4.4811e+00
1.4000e+01 3.2000e-01 8.1440e+01 5.4553e-01 4.5350e+00
1.5000e+01 2.8000e-01 8.2600e+01 4.4900e-01 3.7523e+00
1.6000e+01 2.8000e-01 8.2200e+01 5.3066e-01 4.1761e+00
1.7000e+01 2.4000e-01 8.2600e+01 4.2708e-01 3.9192e+00
1.8000e+01 4.0000e-01 8.3480e+01 6.9282e-01 3.2140e+00
1.9000e+01 4.0000e-01 8.2080e+01 5.6569e-01 5.0432e+00
2.0000e+01 3.2000e-01 8.3120e+01 6.1449e-01 4.2173e+00
2.1000e+01 3.2000e-01 8.2120e+01 6.1449e-01 3.6696e+00
2.2000e+01 2.8000e-01 8.2320e+01 6.6453e-01 4.0370e+00
2.3000e+01 3.6000e-01 8.1680e+01 4.8000e-01 3.2585e+00
2.4000e+01 3.2000e-01 8.1560e+01 7.3321e-01 4.3366e+00
2.5000e+01 3.6000e-01 8.1560e+01 6.2482e-01 4.2622e+00
2.6000e+01 2.8000e-01 8.2520e+01 4.4900e-01 3.4539e+00
2.7000e+01 1.6000e-01 8.2680e+01 4.6303e-01 3.0557e+00
2.8000e+01 2.0000e-01 8.3000e+01 4.8990e-01 4.3543e+00
2.9000e+01 2.0000e-01 8.2600e+01 4.8990e-01 3.2249e+00
3.0000e+01 4.0000e-01 8.1680e+01 7.4833e-01 3.6191e+00
3.1000e+01 4.0000e-01 8.3880e+01 6.3246e-01 3.5136e+00
3.2000e+01 2.8000e-01 8.3640e+01 6.6453e-01 4.3440e+00
3.3000e+01 6.0000e-01 8.3640e+01 6.9282e-01 3.2604e+00
3.4000e+01 3.6000e-01 8.1960e+01 6.2482e-01 3.7787e+00
3.5000e+01 2.8000e-01 8.2720e+01 4.4900e-01 4.2002e+00
3.6000e+01 4.4000e-01 8.2800e+01 5.7131e-01 4.1857e+00
3.7000e+01 2.4000e-01 8.3000e+01 4.2708e-01 3.6986e+00
3.8000e+01 2.8000e-01 8.3520e+01 5.3066e-01 4.3278e+00
3.9000e+01 3.2000e-01 8.3760e+01 4.6648e-01 4.7352e+00
4.0000e+01 4.4000e-01 8.2040e+01 5.7131e-01 4.2753e+00
4.1000e+01 3.6000e-01 8.3160e+01 6.2482e-01 3.7596e+00
4.2000e+01 4.0000e-01 8.2160e+01 5.6569e-01 3.9261e+00
4.3000e+01 1.2000e-01 8.2640e+01 3.2496e-01 3.5764e+00
4.4000e+01 3.6000e-01 8.3400e+01 5.5714e-01 3.9900e+00
4.5000e+01 2.0000e-01 8.3040e+01 4.0000e-01 2.9864e+00
4.6000e+01 3.6000e-01 8.2480e+01 5.5714e-01 4.5000e+00
4.7000e+01 2.0000e-01 8.2360e+01 4.0000e-01 3.9485e+00
4.8000e+01 3.6000e-01 8.2120e+01 5.5714e-01 3.5701e+00
4.9000e+01 1.6000e-01 8.3400e+01 3.6661e-01 3.8884e+00
5.0000e+01 4.0000e-01 8.3760e+01 6.9282e-01 3.4673e+00
