Cluster size,frequency,foTM
1,0.5720115218434949,0.2647777777777778
2,0.17522803648583773,0.16222222222222224
3,0.11089774363898224,0.154
4,0.05064810369659146,0.09377777777777778
5,0.02400384061449832,0.05555555555555555
6,0.01944311089774364,0.054
7,0.014882381180988958,0.04822222222222222
8,0.008881421027364379,0.03288888888888889
9,0.006240998559769563,0.026000000000000002
10,0.004560729716754681,0.021111111111111112
11,0.003360537686029765,0.01711111111111111
12,0.0028804608737397984,0.016
13,0.0014402304368698992,0.008666666666666666
14,0.0016802688430148825,0.010888888888888889
15,0.0009601536245799327,0.006666666666666667
16,0.00024003840614498319,0.0017777777777777779
17,0.0007201152184349496,0.005666666666666667
18,0.00024003840614498319,0.002
19,0.00024003840614498319,0.002111111111111111
20,0.00024003840614498319,0.0022222222222222222
21,0.00024003840614498319,0.0023333333333333335
24,0.00048007681228996637,0.005333333333333333
26,0.00024003840614498319,0.0028888888888888888
34,0.00024003840614498319,0.003777777777777778
