# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 7.8800e+00 3.2080e+01 2.0262e+00 3.4747e+00
2.0000e+00 4.3600e+00 2.6160e+01 1.7636e+00 3.4949e+00
3.0000e+00 4.2800e+00 2.5040e+01 1.4006e+00 2.8493e+00
4.0000e+00 3.6800e+00 2.3920e+01 1.7371e+00 3.5991e+00
5.0000e+00 3.0800e+00 2.2080e+01 1.7871e+00 4.5071e+00
6.0000e+00 2.8800e+00 2.2680e+01 1.1426e+00 2.7960e+00
7.0000e+00 2.7200e+00 2.1880e+01 1.2812e+00 2.4871e+00
8.0000e+00 1.9600e+00 2.1400e+01 9.5833e-01 2.2091e+00
9.0000e+00 2.5600e+00 2.1000e+01 1.2986e+00 3.4525e+00
1.0000e+01 2.8800e+00 2.0960e+01 1.5315e+00 2.5843e+00
1.1000e+01 2.2800e+00 2.0680e+01 1.4288e+00 2.9896e+00
1.2000e+01 2.0400e+00 2.0480e+01 1.7545e+00 3.5114e+00
1.3000e+01 2.2400e+00 2.0160e+01 1.2093e+00 2.3779e+00
1.4000e+01 2.4000e+00 2.0200e+01 1.3266e+00 2.6981e+00
1.5000e+01 2.7600e+00 2.0800e+01 1.3048e+00 3.2741e+00
1.6000e+01 2.5200e+00 2.1280e+01 1.4455e+00 3.3289e+00
1.7000e+01 1.9600e+00 2.0560e+01 1.0385e+00 3.0077e+00
1.8000e+01 1.9600e+00 2.0200e+01 1.3109e+00 3.0067e+00
1.9000e+01 2.3600e+00 2.0600e+01 1.5200e+00 3.1113e+00
2.0000e+01 1.8400e+00 2.0880e+01 1.4881e+00 3.3505e+00
2.1000e+01 2.1600e+00 2.0520e+01 1.1552e+00 3.0999e+00
2.2000e+01 2.0000e+00 2.0920e+01 1.3266e+00 2.6370e+00
2.3000e+01 2.2400e+00 2.0960e+01 1.1412e+00 3.2432e+00
2.4000e+01 2.3600e+00 2.0960e+01 1.4389e+00 3.0526e+00
2.5000e+01 3.0400e+00 2.2040e+01 1.6608e+00 3.1046e+00
2.6000e+01 2.6800e+00 2.1360e+01 1.6179e+00 2.6815e+00
2.7000e+01 2.1200e+00 2.0080e+01 1.3659e+00 2.7701e+00
2.8000e+01 2.1200e+00 2.0920e+01 1.4511e+00 3.2486e+00
2.9000e+01 2.2400e+00 2.0200e+01 1.5041e+00 2.4658e+00
3.0000e+01 2.3200e+00 2.0400e+01 1.2560e+00 3.4059e+00
3.1000e+01 2.7600e+00 2.1120e+01 1.6317e+00 3.3024e+00
3.2000e+01 2.0400e+00 2.0760e+01 1.3410e+00 3.1658e+00
3.3000e+01 2.3200e+00 2.1680e+01 1.5677e+00 3.4724e+00
3.4000e+01 2.2800e+00 2.1600e+01 1.1496e+00 2.5298e+00
3.5000e+01 2.7600e+00 2.2160e+01 1.2737e+00 2.8661e+00
3.6000e+01 2.8800e+00 2.2320e+01 1.5052e+00 2.4935e+00
3.7000e+01 2.2000e+00 2.1360e+01 1.2649e+00 2.5904e+00
3.8000e+01 2.4400e+00 2.0480e+01 1.0984e+00 2.5631e+00
3.9000e+01 2.2800e+00 2.0880e+01 1.3121e+00 3.6696e+00
4.0000e+01 1.9600e+00 2.0720e+01 1.5615e+00 2.6003e+00
4.1000e+01 2.2800e+00 2.0680e+01 1.4288e+00 2.9627e+00
4.2000e+01 2.7200e+00 2.1120e+01 1.4566e+00 3.3385e+00
4.3000e+01 2.0400e+00 1.9800e+01 1.3109e+00 2.5768e+00
4.4000e+01 2.6800e+00 2.1200e+01 1.2238e+00 2.9933e+00
4.5000e+01 2.2800e+00 2.0720e+01 1.2496e+00 2.7498e+00
4.6000e+01 2.2000e+00 2.1040e+01 1.0954e+00 3.0263e+00
4.7000e+01 2.4400e+00 2.1240e+01 1.1689e+00 2.2500e+00
4.8000e+01 2.2000e+00 2.0600e+01 1.3856e+00 3.5214e+00
4.9000e+01 2.9200e+00 2.1320e+01 1.7417e+00 3.6411e+00
5.0000e+01 2.7600e+00 2.1640e+01 1.5041e+00 2.9783e+00
