# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 7.5000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.3960e+01 1.2560e+01 4.8040e+00 4.3274e+00
2.0000e+00 1.8840e+01 7.8400e+00 3.6516e+00 3.2085e+00
3.0000e+00 1.6840e+01 7.2000e+00 3.1709e+00 3.1241e+00
4.0000e+00 1.5520e+01 6.5200e+00 3.2999e+00 1.7233e+00
5.0000e+00 1.5720e+01 6.8000e+00 3.4120e+00 2.2091e+00
6.0000e+00 1.4680e+01 5.4800e+00 3.1587e+00 1.7463e+00
7.0000e+00 1.4640e+01 5.5200e+00 2.8408e+00 2.2112e+00
8.0000e+00 1.4160e+01 5.0000e+00 2.1105e+00 1.8111e+00
9.0000e+00 1.4720e+01 4.5600e+00 2.8074e+00 1.5253e+00
1.0000e+01 1.4560e+01 5.7600e+00 2.9131e+00 1.9242e+00
1.1000e+01 1.4800e+01 5.7200e+00 2.4819e+00 2.4252e+00
1.2000e+01 1.3920e+01 4.5600e+00 3.5656e+00 1.2027e+00
1.3000e+01 1.3720e+01 4.2400e+00 2.2004e+00 1.9242e+00
1.4000e+01 1.3960e+01 4.9200e+00 2.4573e+00 2.0576e+00
1.5000e+01 1.3040e+01 4.4400e+00 2.9323e+00 1.9612e+00
1.6000e+01 1.2800e+01 4.2800e+00 3.4525e+00 1.7093e+00
1.7000e+01 1.3120e+01 4.6000e+00 3.6696e+00 1.8111e+00
1.8000e+01 1.3200e+01 4.4800e+00 3.5553e+00 1.9208e+00
1.9000e+01 1.3600e+01 4.5600e+00 2.7423e+00 1.2674e+00
2.0000e+01 1.3880e+01 4.8800e+00 3.2902e+00 2.5818e+00
2.1000e+01 1.3040e+01 4.7200e+00 2.8211e+00 2.2895e+00
2.2000e+01 1.2000e+01 4.4800e+00 2.5612e+00 1.5778e+00
2.3000e+01 1.4360e+01 5.2000e+00 2.9917e+00 1.6492e+00
2.4000e+01 1.4520e+01 4.4400e+00 3.6783e+00 2.1369e+00
2.5000e+01 1.2720e+01 4.6800e+00 2.7498e+00 1.4621e+00
2.6000e+01 1.2880e+01 4.2000e+00 2.5818e+00 1.5492e+00
2.7000e+01 1.2200e+01 4.0000e+00 2.5298e+00 1.7889e+00
2.8000e+01 1.3000e+01 4.3200e+00 2.4495e+00 1.6904e+00
2.9000e+01 1.4080e+01 4.6400e+00 3.1102e+00 2.3303e+00
3.0000e+01 1.3680e+01 3.6800e+00 2.6491e+00 1.7826e+00
3.1000e+01 1.3440e+01 4.0000e+00 2.9405e+00 1.8330e+00
3.2000e+01 1.3120e+01 3.4800e+00 3.2040e+00 1.7463e+00
3.3000e+01 1.3040e+01 3.9200e+00 2.8352e+00 2.0183e+00
3.4000e+01 1.2360e+01 3.8800e+00 2.6058e+00 1.9864e+00
3.5000e+01 1.3440e+01 5.0800e+00 2.7724e+00 1.8530e+00
3.6000e+01 1.4120e+01 4.4000e+00 3.5136e+00 1.6733e+00
3.7000e+01 1.4480e+01 4.4000e+00 2.8160e+00 2.0000e+00
3.8000e+01 1.2600e+01 5.0400e+00 2.9394e+00 2.2357e+00
3.9000e+01 1.1400e+01 4.2800e+00 2.5612e+00 1.9083e+00
4.0000e+01 1.2000e+01 4.4000e+00 1.9596e+00 1.6492e+00
4.1000e+01 1.3000e+01 4.0000e+00 2.3495e+00 1.7205e+00
4.2000e+01 1.4320e+01 4.2400e+00 2.7672e+00 1.7270e+00
4.3000e+01 1.3680e+01 4.9600e+00 2.7382e+00 1.6366e+00
4.4000e+01 1.3240e+01 4.2400e+00 2.2500e+00 1.8173e+00
4.5000e+01 1.3840e+01 4.5200e+00 2.8239e+00 1.7463e+00
4.6000e+01 1.2560e+01 4.3200e+00 3.0865e+00 1.7600e+00
4.7000e+01 1.3640e+01 4.8800e+00 2.6665e+00 2.3034e+00
4.8000e+01 1.4000e+01 3.9200e+00 3.4871e+00 1.7417e+00
4.9000e+01 1.3840e+01 4.3600e+00 2.4113e+00 1.8521e+00
5.0000e+01 1.4240e+01 4.6800e+00 2.9971e+00 2.4285e+00
