# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 5.2000e+00 5.2600e+01 1.9799e+00 4.2521e+00
2.0000e+00 2.4800e+00 4.3320e+01 1.2998e+00 4.3148e+00
3.0000e+00 2.0000e+00 4.0200e+01 1.0583e+00 3.1369e+00
4.0000e+00 1.4800e+00 4.0280e+01 1.1703e+00 2.8638e+00
5.0000e+00 1.5600e+00 3.9520e+01 1.6020e+00 4.4011e+00
6.0000e+00 1.4800e+00 3.8320e+01 1.0628e+00 3.2462e+00
7.0000e+00 1.0400e+00 3.8640e+01 7.7356e-01 3.0447e+00
8.0000e+00 1.2800e+00 3.9120e+01 1.2172e+00 3.4446e+00
9.0000e+00 1.4400e+00 3.8040e+01 9.4149e-01 3.5155e+00
1.0000e+01 1.7600e+00 3.6400e+01 9.4995e-01 3.6986e+00
1.1000e+01 1.2000e+00 3.7080e+01 1.0198e+00 4.1754e+00
1.2000e+01 1.0800e+00 3.8720e+01 1.0553e+00 3.2927e+00
1.3000e+01 8.0000e-01 3.8040e+01 8.9443e-01 3.1683e+00
1.4000e+01 9.2000e-01 3.6160e+01 9.7652e-01 4.2017e+00
1.5000e+01 8.8000e-01 3.7400e+01 8.6348e-01 3.8053e+00
1.6000e+01 1.1200e+00 3.7320e+01 9.9277e-01 3.4493e+00
1.7000e+01 1.0400e+00 3.7200e+01 7.7356e-01 3.2496e+00
1.8000e+01 1.1200e+00 3.7320e+01 1.0323e+00 4.3883e+00
1.9000e+01 1.2000e+00 3.6560e+01 9.3808e-01 3.9200e+00
2.0000e+01 1.2000e+00 3.7280e+01 1.2329e+00 4.7288e+00
2.1000e+01 1.3600e+00 3.7680e+01 1.1621e+00 4.1638e+00
2.2000e+01 1.6400e+00 3.8680e+01 9.7488e-01 3.3433e+00
2.3000e+01 1.1200e+00 3.7800e+01 9.0863e-01 3.9294e+00
2.4000e+01 9.2000e-01 3.6840e+01 8.9084e-01 3.4834e+00
2.5000e+01 6.4000e-01 3.5600e+01 8.4285e-01 4.0398e+00
2.6000e+01 8.8000e-01 3.7000e+01 1.1071e+00 3.8053e+00
2.7000e+01 6.8000e-01 3.6160e+01 7.8588e-01 3.8852e+00
2.8000e+01 1.0800e+00 3.6000e+01 9.7652e-01 3.8987e+00
2.9000e+01 8.8000e-01 3.8320e+01 9.5163e-01 3.8128e+00
3.0000e+01 9.6000e-01 3.8120e+01 7.2000e-01 3.3265e+00
3.1000e+01 1.1200e+00 3.7440e+01 9.9277e-01 3.3951e+00
3.2000e+01 7.6000e-01 3.5840e+01 8.1388e-01 3.2085e+00
3.3000e+01 1.0000e+00 3.5920e+01 9.3808e-01 4.0588e+00
3.4000e+01 1.2800e+00 3.6360e+01 9.1739e-01 3.6648e+00
3.5000e+01 1.1600e+00 3.6800e+01 9.2434e-01 3.7630e+00
3.6000e+01 1.0800e+00 3.8440e+01 1.1285e+00 3.6995e+00
3.7000e+01 1.0000e+00 3.6960e+01 9.3808e-01 3.5607e+00
3.8000e+01 8.8000e-01 3.6280e+01 9.5163e-01 4.4319e+00
3.9000e+01 1.0800e+00 3.7240e+01 1.0553e+00 4.2547e+00
4.0000e+01 1.2000e+00 3.7720e+01 1.1314e+00 3.9952e+00
4.1000e+01 9.2000e-01 3.7720e+01 8.9084e-01 3.1814e+00
4.2000e+01 1.4000e+00 3.7000e+01 1.2000e+00 3.4409e+00
4.3000e+01 1.4000e+00 3.6600e+01 1.2329e+00 3.6661e+00
4.4000e+01 1.1200e+00 3.7600e+01 9.9277e-01 4.4542e+00
4.5000e+01 1.1200e+00 3.7440e+01 1.0323e+00 2.9540e+00
4.6000e+01 1.2800e+00 3.7600e+01 1.2496e+00 3.2373e+00
4.7000e+01 7.6000e-01 3.6920e+01 8.1388e-01 2.9654e+00
4.8000e+01 1.0400e+00 3.8360e+01 9.1564e-01 3.3212e+00
4.9000e+01 8.8000e-01 3.6640e+01 9.0863e-01 3.7082e+00
5.0000e+01 1.0800e+00 3.8240e+01 9.3467e-01 4.4116e+00
