Cluster size,frequency,foTM
1,0.8611481975967957,0.5912499999999999
2,0.02257555528583566,0.031
3,0.04211676174292997,0.08675000000000001
4,0.0356839422259983,0.09799999999999999
5,0.012744265080713678,0.043750000000000004
6,0.007282437188979245,0.03
7,0.005704575798033742,0.02741666666666667
8,0.004490836266537201,0.024666666666666667
9,0.002427479062993082,0.015
10,0.0019419832503944654,0.013333333333333334
11,0.0009709916251972327,0.007333333333333333
12,0.0007282437188979245,0.006
13,0.00012137395314965408,0.0010833333333333333
14,0.0007282437188979245,0.007000000000000001
15,0.00012137395314965408,0.00125
16,0.00024274790629930817,0.0026666666666666666
17,0.00012137395314965408,0.0014166666666666668
18,0.00024274790629930817,0.003
20,0.00048549581259861634,0.006666666666666667
29,0.00012137395314965408,0.002416666666666667
