Cluster size,frequency,foTM
1,0.5994836806195832,0.21673333333333333
2,0.10234187718974737,0.07400000000000001
3,0.10510787387055136,0.114
4,0.04628434445878665,0.06693333333333333
5,0.03392955928452886,0.06133333333333333
6,0.02360317167619399,0.0512
7,0.01530518163378204,0.038733333333333335
8,0.01198598561681726,0.034666666666666665
9,0.009035589157293012,0.0294
10,0.008851189378572745,0.032
11,0.0053475935828877,0.021266666666666666
12,0.0055319933616079665,0.024
13,0.004609994468006639,0.021666666666666667
14,0.004794394246726904,0.024266666666666666
15,0.0044255946892863725,0.024
16,0.0022127973446431862,0.0128
17,0.002028397565922921,0.012466666666666668
18,0.0022127973446431862,0.0144
19,0.00165959800848239,0.011399999999999999
20,0.0009219988936013276,0.006666666666666666
21,0.0012907984510418587,0.0098
22,0.0009219988936013276,0.007333333333333333
23,0.0012907984510418587,0.010733333333333334
24,0.0007375991148810622,0.0064
25,0.0009219988936013276,0.008333333333333333
26,0.0003687995574405311,0.0034666666666666665
27,0.0003687995574405311,0.0036
28,0.00018439977872026554,0.0018666666666666666
29,0.0003687995574405311,0.0038666666666666667
30,0.00018439977872026554,0.002
31,0.0003687995574405311,0.0041333333333333335
32,0.00018439977872026554,0.0021333333333333334
33,0.0007375991148810622,0.0088
34,0.00018439977872026554,0.002266666666666667
36,0.00018439977872026554,0.0024
37,0.0005531993361607966,0.0073999999999999995
38,0.00018439977872026554,0.002533333333333333
39,0.0003687995574405311,0.0052
40,0.00018439977872026554,0.0026666666666666666
43,0.00018439977872026554,0.0028666666666666667
46,0.00018439977872026554,0.0030666666666666668
54,0.0003687995574405311,0.0072
