Cluster size,frequency,foTM
1,0.5264871906209292,0.14696969696969697
2,0.15653495440729484,0.0873939393939394
3,0.10182370820668693,0.08527272727272726
4,0.04385584020842379,0.04896969696969697
5,0.03430308293530178,0.04787878787878788
6,0.02409900130264872,0.04036363636363636
7,0.014546244029526704,0.028424242424242425
8,0.01411202778983934,0.03151515151515152
9,0.010855405992184108,0.027272727272727275
10,0.00803300043421624,0.022424242424242423
11,0.00911854103343465,0.028
12,0.005427702996092054,0.01818181818181818
13,0.006296135475466783,0.02284848484848485
14,0.0026052974381241857,0.010181818181818183
15,0.004125054277029961,0.017272727272727273
16,0.0021710811984368217,0.009696969696969697
17,0.0017368649587494573,0.008242424242424242
18,0.0026052974381241857,0.01309090909090909
19,0.0019539730785931393,0.010363636363636363
20,0.0021710811984368217,0.012121212121212121
21,0.0019539730785931393,0.011454545454545455
22,0.0006513243595310464,0.004
23,0.001519756838905775,0.009757575757575758
24,0.0008684324793747286,0.005818181818181818
25,0.0021710811984368217,0.015151515151515152
26,0.0013026487190620929,0.009454545454545455
27,0.0008684324793747286,0.006545454545454545
28,0.0006513243595310464,0.005090909090909091
29,0.001519756838905775,0.012303030303030302
30,0.0008684324793747286,0.007272727272727273
31,0.0008684324793747286,0.0075151515151515155
32,0.00021710811984368216,0.0019393939393939393
33,0.001519756838905775,0.014
34,0.00021710811984368216,0.0020606060606060605
35,0.0008684324793747286,0.008484848484848486
37,0.0004342162396873643,0.004484848484848485
38,0.00021710811984368216,0.002303030303030303
40,0.0008684324793747286,0.009696969696969697
41,0.0006513243595310464,0.007454545454545454
42,0.0006513243595310464,0.007636363636363637
43,0.0006513243595310464,0.007818181818181818
44,0.0004342162396873643,0.005333333333333333
45,0.0004342162396873643,0.005454545454545455
46,0.00021710811984368216,0.002787878787878788
47,0.00021710811984368216,0.0028484848484848484
48,0.0004342162396873643,0.005818181818181818
49,0.0004342162396873643,0.00593939393939394
52,0.0004342162396873643,0.006303030303030303
53,0.0004342162396873643,0.006424242424242424
56,0.0004342162396873643,0.006787878787878788
57,0.0006513243595310464,0.010363636363636363
58,0.00021710811984368216,0.003515151515151515
59,0.00021710811984368216,0.003575757575757576
61,0.0006513243595310464,0.01109090909090909
62,0.0004342162396873643,0.0075151515151515155
63,0.00021710811984368216,0.0038181818181818182
67,0.00021710811984368216,0.0040606060606060606
70,0.00021710811984368216,0.004242424242424243
71,0.0004342162396873643,0.008606060606060607
73,0.00021710811984368216,0.004424242424242424
74,0.00021710811984368216,0.004484848484848485
79,0.00021710811984368216,0.004787878787878788
84,0.00021710811984368216,0.005090909090909091
