Cluster size,frequency,foTM
1,0.6794724770642202,0.2872727272727273
2,0.08285550458715596,0.07006060606060606
3,0.0872993119266055,0.11072727272727272
4,0.04243119266055046,0.07175757575757576
5,0.025086009174311925,0.05303030303030303
6,0.019065366972477064,0.04836363636363636
7,0.012041284403669725,0.03563636363636364
8,0.009604357798165137,0.032484848484848484
9,0.006737385321100918,0.025636363636363638
10,0.005733944954128441,0.024242424242424242
11,0.0041571100917431195,0.019333333333333334
12,0.0027236238532110093,0.013818181818181818
13,0.0027236238532110093,0.01496969696969697
14,0.0022935779816513763,0.013575757575757576
15,0.0008600917431192661,0.005454545454545455
16,0.0025802752293577983,0.017454545454545455
17,0.0008600917431192661,0.0061818181818181816
18,0.0011467889908256881,0.008727272727272728
19,0.0012901376146788992,0.010363636363636363
20,0.0015768348623853212,0.013333333333333332
21,0.0011467889908256881,0.010181818181818183
22,0.0012901376146788992,0.012
23,0.00028669724770642203,0.002787878787878788
24,0.00028669724770642203,0.002909090909090909
25,0.00043004587155963305,0.004545454545454545
26,0.0012901376146788992,0.014181818181818183
27,0.00028669724770642203,0.0032727272727272726
28,0.00043004587155963305,0.005090909090909091
29,0.00028669724770642203,0.003515151515151515
30,0.0007167431192660551,0.00909090909090909
31,0.00043004587155963305,0.005636363636363636
32,0.00043004587155963305,0.005818181818181818
33,0.00014334862385321102,0.002
37,0.00043004587155963305,0.006727272727272728
38,0.00028669724770642203,0.004606060606060606
41,0.00014334862385321102,0.0024848484848484847
42,0.00028669724770642203,0.005090909090909091
43,0.00014334862385321102,0.002606060606060606
48,0.00028669724770642203,0.005818181818181818
49,0.00028669724770642203,0.00593939393939394
54,0.00014334862385321102,0.0032727272727272726
