Cluster size,frequency,foTM
1,0.4621524910542252,0.07995238095238096
2,0.21524910542251582,0.07447619047619047
3,0.09468758601706578,0.04914285714285715
4,0.04459124690338563,0.030857142857142857
5,0.03633360858794385,0.03142857142857143
6,0.020919350399119185,0.021714285714285717
7,0.01706578585191302,0.020666666666666667
8,0.01128543903110377,0.01561904761904762
9,0.009083402146985962,0.014142857142857143
10,0.006881365262868153,0.011904761904761904
11,0.005780346820809248,0.011000000000000001
12,0.00495458298926507,0.010285714285714287
13,0.004404073768235618,0.009904761904761904
14,0.004128819157720892,0.01
15,0.0030278007156619873,0.007857142857142858
16,0.0011010184420589045,0.0030476190476190477
17,0.0013762730525736307,0.004047619047619048
18,0.0019267822736030828,0.006
19,0.0016515276630883566,0.0054285714285714284
20,0.0016515276630883566,0.005714285714285714
21,0.0016515276630883566,0.006
22,0.002202036884117809,0.008380952380952381
23,0.0011010184420589045,0.004380952380952381
24,0.0011010184420589045,0.004571428571428572
25,0.002202036884117809,0.009523809523809525
26,0.0008257638315441783,0.0037142857142857142
27,0.0016515276630883566,0.0077142857142857135
28,0.0005505092210294523,0.0026666666666666666
29,0.0011010184420589045,0.005523809523809524
30,0.0008257638315441783,0.004285714285714286
31,0.0008257638315441783,0.004428571428571428
32,0.0008257638315441783,0.004571428571428572
33,0.0005505092210294523,0.003142857142857143
34,0.0005505092210294523,0.0032380952380952383
35,0.0008257638315441783,0.005
36,0.0002752546105147261,0.0017142857142857142
37,0.0008257638315441783,0.005285714285714286
38,0.0016515276630883566,0.010857142857142857
39,0.0002752546105147261,0.0018571428571428571
40,0.0002752546105147261,0.0019047619047619048
41,0.0005505092210294523,0.003904761904761905
43,0.0005505092210294523,0.004095238095238095
44,0.0002752546105147261,0.0020952380952380953
46,0.0005505092210294523,0.004380952380952381
47,0.0002752546105147261,0.0022380952380952382
48,0.0011010184420589045,0.009142857142857144
49,0.0002752546105147261,0.0023333333333333335
50,0.0005505092210294523,0.004761904761904762
51,0.0002752546105147261,0.0024285714285714284
53,0.0005505092210294523,0.005047619047619047
54,0.0005505092210294523,0.005142857142857143
55,0.0008257638315441783,0.007857142857142858
57,0.0013762730525736307,0.013571428571428571
58,0.0002752546105147261,0.002761904761904762
59,0.0002752546105147261,0.0028095238095238095
60,0.0005505092210294523,0.005714285714285714
62,0.0002752546105147261,0.0029523809523809524
63,0.0002752546105147261,0.003
64,0.0002752546105147261,0.0030476190476190477
65,0.0002752546105147261,0.0030952380952380953
66,0.0005505092210294523,0.006285714285714286
68,0.0002752546105147261,0.0032380952380952383
69,0.0008257638315441783,0.009857142857142858
71,0.0002752546105147261,0.0033809523809523808
72,0.0002752546105147261,0.0034285714285714284
73,0.0005505092210294523,0.006952380952380952
74,0.0013762730525736307,0.017619047619047618
75,0.0005505092210294523,0.007142857142857143
76,0.0002752546105147261,0.003619047619047619
77,0.0002752546105147261,0.0036666666666666666
78,0.0005505092210294523,0.0074285714285714285
79,0.0005505092210294523,0.007523809523809524
80,0.0002752546105147261,0.0038095238095238095
81,0.0005505092210294523,0.007714285714285714
82,0.0005505092210294523,0.00780952380952381
84,0.0002752546105147261,0.004
86,0.0005505092210294523,0.00819047619047619
87,0.0002752546105147261,0.004142857142857143
88,0.0002752546105147261,0.004190476190476191
89,0.0002752546105147261,0.004238095238095238
94,0.0002752546105147261,0.0044761904761904765
95,0.0005505092210294523,0.009047619047619047
97,0.0008257638315441783,0.013857142857142856
102,0.0002752546105147261,0.004857142857142857
104,0.0005505092210294523,0.009904761904761904
106,0.0005505092210294523,0.010095238095238095
109,0.0002752546105147261,0.005190476190476191
110,0.0005505092210294523,0.010476190476190476
111,0.0002752546105147261,0.005285714285714286
112,0.0002752546105147261,0.005333333333333333
113,0.0002752546105147261,0.005380952380952381
114,0.0002752546105147261,0.0054285714285714284
117,0.0002752546105147261,0.005571428571428572
118,0.0002752546105147261,0.005619047619047619
123,0.0002752546105147261,0.005857142857142857
124,0.0011010184420589045,0.02361904761904762
126,0.0005505092210294523,0.012
128,0.0002752546105147261,0.006095238095238095
129,0.0002752546105147261,0.006142857142857143
131,0.0002752546105147261,0.006238095238095238
132,0.0005505092210294523,0.012571428571428572
135,0.0002752546105147261,0.0064285714285714285
136,0.0002752546105147261,0.0064761904761904765
137,0.0002752546105147261,0.006523809523809524
138,0.0002752546105147261,0.006571428571428572
139,0.0002752546105147261,0.006619047619047619
141,0.0002752546105147261,0.006714285714285714
145,0.0002752546105147261,0.006904761904761905
150,0.0005505092210294523,0.014285714285714285
151,0.0005505092210294523,0.014380952380952381
152,0.0002752546105147261,0.007238095238095238
173,0.0002752546105147261,0.008238095238095239
