# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 4.5000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 9.4400e+00 2.9120e+01 2.5781e+00 3.5813e+00
2.0000e+00 6.6800e+00 2.4040e+01 2.6034e+00 4.1807e+00
3.0000e+00 5.2400e+00 2.1080e+01 2.1219e+00 2.8833e+00
4.0000e+00 4.0400e+00 1.8280e+01 1.8864e+00 3.3528e+00
5.0000e+00 4.2400e+00 1.9440e+01 1.3937e+00 2.9131e+00
6.0000e+00 4.3200e+00 1.8040e+01 1.3775e+00 3.2309e+00
7.0000e+00 4.6800e+00 1.7720e+01 2.0537e+00 3.3409e+00
8.0000e+00 4.6000e+00 1.8880e+01 1.7664e+00 2.8470e+00
9.0000e+00 4.0000e+00 1.7240e+01 1.4967e+00 2.2853e+00
1.0000e+01 4.2400e+00 1.7760e+01 1.6560e+00 2.9296e+00
1.1000e+01 3.4000e+00 1.7680e+01 1.6492e+00 2.7817e+00
1.2000e+01 4.0000e+00 1.7880e+01 1.6000e+00 3.2165e+00
1.3000e+01 3.8800e+00 1.8440e+01 1.3948e+00 3.1251e+00
1.4000e+01 4.0400e+00 1.8400e+01 1.9694e+00 2.6683e+00
1.5000e+01 3.5600e+00 1.7280e+01 1.7682e+00 3.7791e+00
1.6000e+01 3.1600e+00 1.7120e+01 1.4610e+00 3.2289e+00
1.7000e+01 4.1600e+00 1.7840e+01 1.7130e+00 2.5248e+00
1.8000e+01 3.7600e+00 1.7960e+01 1.7951e+00 2.6755e+00
1.9000e+01 3.7200e+00 1.7640e+01 1.8004e+00 2.7983e+00
2.0000e+01 3.8400e+00 1.8600e+01 1.7130e+00 3.2496e+00
2.1000e+01 4.0400e+00 1.7720e+01 1.6848e+00 3.5045e+00
2.2000e+01 3.7600e+00 1.7120e+01 1.4773e+00 2.2684e+00
2.3000e+01 3.4400e+00 1.7160e+01 1.5513e+00 3.6407e+00
2.4000e+01 3.8400e+00 1.7920e+01 1.5409e+00 3.0189e+00
2.5000e+01 3.6400e+00 1.8480e+01 1.8304e+00 3.2140e+00
2.6000e+01 4.0800e+00 1.7880e+01 1.2624e+00 3.5363e+00
2.7000e+01 4.2400e+00 1.7640e+01 1.2093e+00 2.4961e+00
2.8000e+01 4.0000e+00 1.7440e+01 1.9391e+00 3.3236e+00
2.9000e+01 3.8800e+00 1.7320e+01 1.8616e+00 2.7672e+00
3.0000e+01 3.7600e+00 1.7520e+01 1.8173e+00 3.0347e+00
3.1000e+01 3.7600e+00 1.7960e+01 1.3937e+00 2.9595e+00
3.2000e+01 3.5600e+00 1.6440e+01 1.3879e+00 3.4995e+00
3.3000e+01 3.8800e+00 1.6760e+01 1.4784e+00 3.0368e+00
3.4000e+01 4.5600e+00 1.8040e+01 1.5768e+00 3.1174e+00
3.5000e+01 3.4400e+00 1.6720e+01 1.6268e+00 3.4237e+00
3.6000e+01 3.7200e+00 1.7880e+01 1.6376e+00 4.2738e+00
3.7000e+01 3.9600e+00 1.8480e+01 1.8864e+00 3.3837e+00
3.8000e+01 3.9200e+00 1.8760e+01 1.7417e+00 2.9021e+00
3.9000e+01 3.4400e+00 1.7560e+01 1.6020e+00 3.1633e+00
4.0000e+01 3.7200e+00 1.6520e+01 1.6618e+00 3.3600e+00
4.1000e+01 3.9600e+00 1.8320e+01 1.7996e+00 2.9762e+00
4.2000e+01 3.4800e+00 1.8440e+01 1.3600e+00 3.6669e+00
4.3000e+01 4.1600e+00 1.7120e+01 1.8040e+00 3.3505e+00
4.4000e+01 3.6800e+00 1.7880e+01 1.5677e+00 3.1282e+00
4.5000e+01 3.9600e+00 1.7640e+01 1.3109e+00 2.8689e+00
4.6000e+01 4.1200e+00 1.8360e+01 1.5574e+00 3.4857e+00
4.7000e+01 3.8400e+00 1.8240e+01 1.4610e+00 3.0891e+00
4.8000e+01 4.7600e+00 1.7360e+01 1.7500e+00 3.4395e+00
4.9000e+01 3.6800e+00 1.6240e+01 1.5677e+00 3.2653e+00
5.0000e+01 3.8400e+00 1.7520e+01 1.7362e+00 2.3515e+00
