# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 8.4000e+00 2.2360e+01 2.3324e+00 2.2606e+00
2.0000e+00 6.4800e+00 1.9760e+01 2.0808e+00 2.5966e+00
3.0000e+00 5.2400e+00 1.7840e+01 2.1777e+00 2.3947e+00
4.0000e+00 5.3600e+00 1.8040e+01 1.9158e+00 2.3406e+00
5.0000e+00 5.2000e+00 1.6880e+01 1.4422e+00 1.7736e+00
6.0000e+00 5.2800e+00 1.7520e+01 1.8659e+00 2.1377e+00
7.0000e+00 5.1600e+00 1.7200e+01 1.7362e+00 2.7713e+00
8.0000e+00 4.4000e+00 1.6720e+01 1.2961e+00 2.0104e+00
9.0000e+00 4.7600e+00 1.6560e+01 1.4773e+00 2.2105e+00
1.0000e+01 5.2400e+00 1.7400e+01 1.3937e+00 2.4819e+00
1.1000e+01 5.0800e+00 1.7280e+01 1.4400e+00 2.2004e+00
1.2000e+01 5.2000e+00 1.7520e+01 1.6971e+00 2.0420e+00
1.3000e+01 4.8800e+00 1.7040e+01 1.5052e+00 1.6608e+00
1.4000e+01 4.2800e+00 1.6120e+01 1.4288e+00 1.9864e+00
1.5000e+01 4.9200e+00 1.7080e+01 1.2937e+00 1.6952e+00
1.6000e+01 4.5200e+00 1.6000e+01 1.7233e+00 2.1354e+00
1.7000e+01 4.2000e+00 1.6080e+01 1.3856e+00 2.2436e+00
1.8000e+01 4.4400e+00 1.6640e+01 1.8779e+00 2.7695e+00
1.9000e+01 4.7600e+00 1.6760e+01 1.6800e+00 2.3880e+00
2.0000e+01 4.7200e+00 1.6400e+01 2.0302e+00 3.0594e+00
2.1000e+01 5.0800e+00 1.6760e+01 1.4675e+00 2.1593e+00
2.2000e+01 4.4000e+00 1.6120e+01 1.5492e+00 2.4547e+00
2.3000e+01 4.9200e+00 1.6360e+01 1.2303e+00 2.1518e+00
2.4000e+01 4.6000e+00 1.6360e+01 1.7664e+00 2.8267e+00
2.5000e+01 5.0400e+00 1.7200e+01 1.8435e+00 2.3495e+00
2.6000e+01 4.7600e+00 1.6440e+01 1.3937e+00 2.2105e+00
2.7000e+01 4.8800e+00 1.6480e+01 1.3948e+00 2.4514e+00
2.8000e+01 4.9200e+00 1.6680e+01 1.5211e+00 2.2929e+00
2.9000e+01 4.4400e+00 1.6680e+01 1.8779e+00 1.7600e+00
3.0000e+01 4.3200e+00 1.6520e+01 1.9944e+00 2.4186e+00
3.1000e+01 4.6400e+00 1.6680e+01 1.6942e+00 2.5095e+00
3.2000e+01 4.4800e+00 1.6760e+01 1.2368e+00 2.0451e+00
3.3000e+01 5.1200e+00 1.7120e+01 1.3659e+00 2.1600e+00
3.4000e+01 4.5200e+00 1.6800e+01 1.6030e+00 1.7889e+00
3.5000e+01 4.5200e+00 1.6960e+01 1.4455e+00 1.9896e+00
3.6000e+01 4.5200e+00 1.6320e+01 1.4455e+00 1.6904e+00
3.7000e+01 5.0800e+00 1.6560e+01 1.5728e+00 2.2818e+00
3.8000e+01 5.1600e+00 1.6320e+01 1.5147e+00 2.6034e+00
3.9000e+01 4.8800e+00 1.6720e+01 1.7960e+00 2.7353e+00
4.0000e+01 4.8800e+00 1.6920e+01 1.7046e+00 2.3819e+00
4.1000e+01 4.7200e+00 1.6040e+01 1.5367e+00 2.2535e+00
4.2000e+01 4.5600e+00 1.5720e+01 1.8564e+00 2.7931e+00
4.3000e+01 4.9600e+00 1.6240e+01 1.7083e+00 2.8465e+00
4.4000e+01 4.7600e+00 1.6480e+01 1.2737e+00 2.4351e+00
4.5000e+01 5.0000e+00 1.6920e+01 1.7889e+00 2.3987e+00
4.6000e+01 5.1600e+00 1.7040e+01 1.8260e+00 2.6755e+00
4.7000e+01 4.4000e+00 1.6320e+01 1.5748e+00 1.7826e+00
4.8000e+01 5.2000e+00 1.6720e+01 1.3856e+00 2.8216e+00
4.9000e+01 5.0000e+00 1.6400e+01 1.9799e+00 3.1623e+00
5.0000e+01 4.9600e+00 1.7080e+01 1.2159e+00 2.4645e+00
