Cluster size,frequency,foTM
1,0.5677583839968622,0.16083333333333333
2,0.11806236516964111,0.06688888888888889
3,0.10060796234555795,0.08549999999999999
4,0.04785252010198078,0.05422222222222223
5,0.03608550696214944,0.051111111111111114
6,0.02314179250833497,0.03933333333333333
7,0.012551480682486762,0.024888888888888887
8,0.015493233967444597,0.035111111111111114
9,0.009805844283192783,0.025
10,0.006275740341243381,0.017777777777777778
11,0.007256324769562659,0.02261111111111111
12,0.0050990390272602475,0.017333333333333333
13,0.003530103941949402,0.013
14,0.0037262208276132576,0.014777777777777777
15,0.004314571484604825,0.018333333333333333
16,0.002353402627966268,0.010666666666666668
17,0.0031378701706216905,0.015111111111111112
18,0.0015689350853108452,0.008
19,0.0019611688566385566,0.010555555555555554
20,0.0013728181996469895,0.0077777777777777776
21,0.001176701313983134,0.007000000000000001
22,0.0015689350853108452,0.009777777777777778
23,0.0013728181996469895,0.008944444444444446
24,0.0021572857423024124,0.014666666666666666
25,0.0015689350853108452,0.011111111111111112
26,0.0007844675426554226,0.0057777777777777775
27,0.0009805844283192783,0.0075
28,0.000588350656991567,0.004666666666666666
29,0.0019611688566385566,0.01611111111111111
30,0.0009805844283192783,0.008333333333333333
31,0.0007844675426554226,0.006888888888888889
32,0.001176701313983134,0.010666666666666668
33,0.0009805844283192783,0.009166666666666667
34,0.000588350656991567,0.005666666666666667
35,0.0003922337713277113,0.0038888888888888888
36,0.0009805844283192783,0.01
37,0.00019611688566385565,0.0020555555555555557
38,0.000588350656991567,0.006333333333333333
40,0.000588350656991567,0.006666666666666666
41,0.000588350656991567,0.006833333333333334
43,0.00019611688566385565,0.0023888888888888887
44,0.00019611688566385565,0.0024444444444444444
45,0.00019611688566385565,0.0025
46,0.00019611688566385565,0.0025555555555555557
47,0.0003922337713277113,0.005222222222222222
48,0.00019611688566385565,0.0026666666666666666
49,0.000588350656991567,0.008166666666666666
50,0.0003922337713277113,0.005555555555555556
51,0.0003922337713277113,0.005666666666666667
52,0.000588350656991567,0.008666666666666666
53,0.00019611688566385565,0.0029444444444444444
54,0.00019611688566385565,0.003
55,0.0003922337713277113,0.006111111111111111
56,0.00019611688566385565,0.003111111111111111
57,0.00019611688566385565,0.0031666666666666666
58,0.00019611688566385565,0.0032222222222222222
59,0.00019611688566385565,0.003277777777777778
60,0.00019611688566385565,0.0033333333333333335
61,0.00019611688566385565,0.0033888888888888888
62,0.00019611688566385565,0.0034444444444444444
63,0.00019611688566385565,0.0035
64,0.0003922337713277113,0.0071111111111111115
70,0.00019611688566385565,0.0038888888888888888
73,0.00019611688566385565,0.004055555555555555
79,0.00019611688566385565,0.004388888888888889
80,0.00019611688566385565,0.0044444444444444444
84,0.00019611688566385565,0.004666666666666667
86,0.00019611688566385565,0.0047777777777777775
90,0.00019611688566385565,0.005
98,0.00019611688566385565,0.0054444444444444445
99,0.0003922337713277113,0.011
