# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 3.2520e+01 1.4080e+01 4.0311e+00 3.5880e+00
2.0000e+00 2.9120e+01 1.0520e+01 3.4793e+00 2.6095e+00
3.0000e+00 2.8160e+01 9.3200e+00 3.9057e+00 2.2040e+00
4.0000e+00 2.5400e+01 7.5600e+00 4.0100e+00 2.7580e+00
5.0000e+00 2.5480e+01 7.6400e+00 3.9408e+00 2.8689e+00
6.0000e+00 2.6240e+01 7.5200e+00 4.4836e+00 2.7730e+00
7.0000e+00 2.5480e+01 6.5600e+00 2.6701e+00 2.0412e+00
8.0000e+00 2.5840e+01 6.4000e+00 2.7376e+00 2.0000e+00
9.0000e+00 2.4640e+01 7.3600e+00 2.8267e+00 2.9241e+00
1.0000e+01 2.5120e+01 7.3200e+00 2.6279e+00 2.1302e+00
1.1000e+01 2.6720e+01 6.8000e+00 2.5537e+00 2.5298e+00
1.2000e+01 2.4920e+01 7.1200e+00 4.0489e+00 2.3549e+00
1.3000e+01 2.4960e+01 6.6000e+00 3.1935e+00 2.2978e+00
1.4000e+01 2.5880e+01 6.4800e+00 3.9731e+00 2.6248e+00
1.5000e+01 2.5640e+01 6.6800e+00 3.4395e+00 2.7235e+00
1.6000e+01 2.4640e+01 6.7200e+00 3.4395e+00 2.3241e+00
1.7000e+01 2.5040e+01 8.2800e+00 3.9036e+00 2.2004e+00
1.8000e+01 2.4720e+01 6.8800e+00 3.0400e+00 2.3886e+00
1.9000e+01 2.5000e+01 7.7200e+00 3.8367e+00 2.3413e+00
2.0000e+01 2.6480e+01 7.6800e+00 3.1128e+00 2.8103e+00
2.1000e+01 2.5400e+01 7.3200e+00 4.6476e+00 2.6187e+00
2.2000e+01 2.5480e+01 6.9200e+00 3.6999e+00 1.7417e+00
2.3000e+01 2.6200e+01 6.6400e+00 3.5440e+00 2.6364e+00
2.4000e+01 2.5040e+01 6.2400e+00 4.4225e+00 2.5656e+00
2.5000e+01 2.4760e+01 6.4000e+00 3.4442e+00 2.6382e+00
2.6000e+01 2.5080e+01 6.1600e+00 3.5656e+00 1.8906e+00
2.7000e+01 2.4840e+01 7.2400e+00 2.7811e+00 2.5812e+00
2.8000e+01 2.5040e+01 7.3200e+00 3.7574e+00 2.3276e+00
2.9000e+01 2.5680e+01 5.8000e+00 3.0557e+00 2.0785e+00
3.0000e+01 2.5680e+01 6.5200e+00 2.7235e+00 1.9823e+00
3.1000e+01 2.5680e+01 6.6800e+00 3.3671e+00 2.1674e+00
3.2000e+01 2.5960e+01 6.8400e+00 3.8624e+00 2.2214e+00
3.3000e+01 2.5760e+01 6.9600e+00 3.4789e+00 2.0096e+00
3.4000e+01 2.4280e+01 6.8400e+00 2.7931e+00 2.6785e+00
3.5000e+01 2.4040e+01 6.9200e+00 3.7574e+00 1.5980e+00
3.6000e+01 2.5400e+01 6.6000e+00 3.0199e+00 2.4980e+00
3.7000e+01 2.5280e+01 7.4400e+00 4.5035e+00 2.5781e+00
3.8000e+01 2.3600e+01 6.8400e+00 2.7276e+00 2.6333e+00
3.9000e+01 2.4640e+01 7.0000e+00 3.3927e+00 2.4331e+00
4.0000e+01 2.5200e+01 6.6000e+00 3.4525e+00 2.4658e+00
4.1000e+01 2.6720e+01 7.5600e+00 4.2475e+00 3.4419e+00
4.2000e+01 2.4960e+01 7.7200e+00 3.5719e+00 2.1821e+00
4.3000e+01 2.4200e+01 7.0000e+00 3.3106e+00 2.6683e+00
4.4000e+01 2.5000e+01 7.2800e+00 3.2373e+00 2.4580e+00
4.5000e+01 2.4600e+01 6.8400e+00 3.7736e+00 2.4443e+00
4.6000e+01 2.4800e+01 7.5600e+00 4.1376e+00 2.8296e+00
4.7000e+01 2.4920e+01 7.1200e+00 3.8044e+00 2.7176e+00
4.8000e+01 2.4600e+01 7.7200e+00 4.4452e+00 2.6003e+00
4.9000e+01 2.4440e+01 6.3600e+00 3.7318e+00 1.9158e+00
5.0000e+01 2.5120e+01 6.2800e+00 3.8608e+00 2.5694e+00
