# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 1.0500e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.6000e+01 1.6560e+01 4.3635e+00 3.6560e+00
2.0000e+00 1.0800e+01 1.1080e+01 2.9799e+00 2.4482e+00
3.0000e+00 8.0800e+00 9.2400e+00 3.1739e+00 3.1532e+00
4.0000e+00 8.4400e+00 8.5600e+00 3.1379e+00 1.9815e+00
5.0000e+00 7.4000e+00 7.5600e+00 2.5768e+00 2.1740e+00
6.0000e+00 6.8800e+00 7.0400e+00 2.5818e+00 1.7772e+00
7.0000e+00 6.9200e+00 6.7600e+00 2.4806e+00 2.5184e+00
8.0000e+00 6.5600e+00 7.8000e+00 3.0342e+00 2.0396e+00
9.0000e+00 6.5200e+00 7.2400e+00 2.5941e+00 2.5656e+00
1.0000e+01 7.6400e+00 7.3600e+00 2.3474e+00 2.1887e+00
1.1000e+01 7.1200e+00 7.4400e+00 2.2507e+00 2.1556e+00
1.2000e+01 6.3200e+00 7.4400e+00 2.6641e+00 2.2285e+00
1.3000e+01 6.5600e+00 6.8800e+00 2.2992e+00 2.4547e+00
1.4000e+01 5.9600e+00 6.2400e+00 1.9075e+00 2.4047e+00
1.5000e+01 6.6000e+00 6.8000e+00 1.9183e+00 2.4166e+00
1.6000e+01 6.6400e+00 6.8400e+00 2.4311e+00 2.4278e+00
1.7000e+01 6.7600e+00 7.3200e+00 2.1777e+00 2.5254e+00
1.8000e+01 6.8800e+00 7.2400e+00 2.2507e+00 2.6120e+00
1.9000e+01 7.2400e+00 7.0000e+00 2.8324e+00 2.4000e+00
2.0000e+01 7.0000e+00 6.0400e+00 2.4495e+00 1.9075e+00
2.1000e+01 6.4000e+00 6.7600e+00 2.7423e+00 2.2853e+00
2.2000e+01 7.2000e+00 7.4000e+00 2.4819e+00 1.8547e+00
2.3000e+01 6.7200e+00 7.0400e+00 2.8638e+00 1.9694e+00
2.4000e+01 6.2000e+00 7.6800e+00 2.1726e+00 1.9944e+00
2.5000e+01 6.8000e+00 7.2800e+00 2.4819e+00 2.2542e+00
2.6000e+01 6.0800e+00 5.5200e+00 2.2789e+00 2.0999e+00
2.7000e+01 7.1200e+00 6.5600e+00 1.7736e+00 2.2285e+00
2.8000e+01 5.9200e+00 6.2800e+00 2.2789e+00 2.2895e+00
2.9000e+01 6.5200e+00 6.7200e+00 2.1377e+00 2.2185e+00
3.0000e+01 7.0800e+00 6.6800e+00 2.3138e+00 2.0731e+00
3.1000e+01 6.7600e+00 7.3200e+00 2.5500e+00 2.2754e+00
3.2000e+01 6.8000e+00 6.2800e+00 2.0000e+00 1.8659e+00
3.3000e+01 6.1600e+00 6.0800e+00 2.0529e+00 1.6714e+00
3.4000e+01 7.2400e+00 7.2400e+00 2.2677e+00 2.9837e+00
3.5000e+01 5.5200e+00 5.5600e+00 1.9823e+00 2.3678e+00
3.6000e+01 5.9200e+00 6.7600e+00 1.8745e+00 2.3200e+00
3.7000e+01 5.5600e+00 7.4000e+00 1.9200e+00 2.2978e+00
3.8000e+01 6.3600e+00 6.5200e+00 2.1887e+00 2.1748e+00
3.9000e+01 5.9600e+00 6.6400e+00 2.2357e+00 1.7862e+00
4.0000e+01 6.4400e+00 6.8400e+00 2.2105e+00 2.6785e+00
4.1000e+01 7.2000e+00 6.0400e+00 2.3833e+00 2.0684e+00
4.2000e+01 6.2000e+00 7.3600e+00 2.3324e+00 3.2849e+00
4.3000e+01 6.8000e+00 6.8800e+00 2.8705e+00 2.1784e+00
4.4000e+01 6.4800e+00 6.7600e+00 1.8573e+00 2.0646e+00
4.5000e+01 7.1200e+00 7.0000e+00 2.9437e+00 1.8111e+00
4.6000e+01 6.4400e+00 7.0000e+00 2.4993e+00 2.0000e+00
4.7000e+01 6.3200e+00 6.2800e+00 2.0341e+00 1.9291e+00
4.8000e+01 6.1600e+00 6.0000e+00 2.5562e+00 2.7568e+00
4.9000e+01 6.5600e+00 6.0400e+00 2.5625e+00 2.4410e+00
5.0000e+01 6.0800e+00 6.5200e+00 1.6952e+00 2.2471e+00
