Cluster size,frequency,foTM
1,0.8344680851063829,0.5602857142857143
2,0.03347517730496454,0.04495238095238095
3,0.05730496453900709,0.11542857142857144
4,0.03645390070921986,0.09790476190476191
5,0.01446808510638298,0.04857142857142857
6,0.006808510638297872,0.02742857142857143
7,0.004964539007092199,0.02333333333333333
8,0.0043971631205673755,0.02361904761904762
9,0.0022695035460992908,0.013714285714285714
10,0.0019858156028368795,0.013333333333333332
11,0.0009929078014184398,0.007333333333333334
12,0.0005673758865248227,0.004571428571428572
13,0.000425531914893617,0.0037142857142857142
14,0.000425531914893617,0.004
15,0.00028368794326241134,0.002857142857142857
16,0.00014184397163120567,0.0015238095238095239
17,0.00014184397163120567,0.0016190476190476191
18,0.00014184397163120567,0.0017142857142857142
20,0.00014184397163120567,0.0019047619047619048
23,0.00014184397163120567,0.0021904761904761906
