# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 4.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 5.8360e+01 6.7600e+00 3.4395e+00 2.3542e+00
2.0000e+00 5.5480e+01 4.1200e+00 4.0311e+00 1.6570e+00
3.0000e+00 5.4800e+01 3.6400e+00 4.2895e+00 1.8521e+00
4.0000e+00 5.2760e+01 3.0000e+00 5.1325e+00 1.5492e+00
5.0000e+00 5.3200e+01 3.3200e+00 4.6217e+00 1.6666e+00
6.0000e+00 5.3000e+01 2.4400e+00 3.5440e+00 1.5253e+00
7.0000e+00 5.2440e+01 3.6400e+00 4.3550e+00 2.1143e+00
8.0000e+00 5.2520e+01 2.5200e+00 4.3920e+00 1.3600e+00
9.0000e+00 5.2360e+01 2.6400e+00 3.3091e+00 1.6942e+00
1.0000e+01 5.3320e+01 2.8000e+00 2.9082e+00 1.5492e+00
1.1000e+01 5.1880e+01 2.4800e+00 4.0725e+00 1.4176e+00
1.2000e+01 5.2640e+01 2.7200e+00 3.6865e+00 1.3121e+00
1.3000e+01 5.2320e+01 2.4400e+00 4.0370e+00 1.4444e+00
1.4000e+01 5.2920e+01 3.0000e+00 3.6978e+00 1.4142e+00
1.5000e+01 5.2560e+01 2.4000e+00 3.0342e+00 1.2000e+00
1.6000e+01 5.2880e+01 3.0800e+00 3.7876e+00 1.5980e+00
1.7000e+01 5.2760e+01 2.9600e+00 3.5584e+00 1.8650e+00
1.8000e+01 5.1480e+01 2.9600e+00 3.6783e+00 1.8864e+00
1.9000e+01 5.1680e+01 2.6800e+00 3.5746e+00 1.9539e+00
2.0000e+01 5.3560e+01 2.8000e+00 4.1673e+00 1.2329e+00
2.1000e+01 5.2400e+01 3.3200e+00 3.4409e+00 1.7139e+00
2.2000e+01 5.2400e+01 3.1600e+00 3.2741e+00 1.6657e+00
2.3000e+01 5.2960e+01 2.9200e+00 4.0643e+00 1.5980e+00
2.4000e+01 5.1880e+01 2.8400e+00 3.8296e+00 1.6415e+00
2.5000e+01 5.4840e+01 2.9600e+00 3.7702e+00 1.6120e+00
2.6000e+01 5.2880e+01 2.6400e+00 2.9976e+00 1.6942e+00
2.7000e+01 5.2240e+01 3.0400e+00 2.8883e+00 1.6120e+00
2.8000e+01 5.3040e+01 2.8000e+00 3.1302e+00 1.1662e+00
2.9000e+01 5.2560e+01 3.6000e+00 3.1123e+00 1.6971e+00
3.0000e+01 5.2120e+01 2.8000e+00 3.8608e+00 1.4142e+00
3.1000e+01 5.2320e+01 2.8000e+00 3.6301e+00 1.4697e+00
3.2000e+01 5.1880e+01 2.9200e+00 3.1663e+00 1.4675e+00
3.3000e+01 5.2440e+01 2.6800e+00 3.6669e+00 1.2875e+00
3.4000e+01 5.2720e+01 2.6000e+00 3.4586e+00 1.5492e+00
3.5000e+01 5.2600e+01 3.0800e+00 3.5214e+00 1.5980e+00
3.6000e+01 5.1720e+01 2.6000e+00 2.9192e+00 1.3856e+00
3.7000e+01 5.3200e+01 3.0800e+00 3.8781e+00 1.5471e+00
3.8000e+01 5.1640e+01 2.6400e+00 3.4511e+00 1.8304e+00
3.9000e+01 5.3320e+01 2.4000e+00 4.1734e+00 1.4967e+00
4.0000e+01 5.1680e+01 2.2400e+00 3.9671e+00 1.6317e+00
4.1000e+01 5.2400e+01 3.1600e+00 3.3226e+00 2.1667e+00
4.2000e+01 5.2360e+01 3.2800e+00 5.0190e+00 2.4742e+00
4.3000e+01 5.2640e+01 2.9600e+00 4.6379e+00 1.4277e+00
4.4000e+01 5.3560e+01 2.8400e+00 3.1885e+00 1.8040e+00
4.5000e+01 5.2840e+01 2.8400e+00 3.6735e+00 1.1200e+00
4.6000e+01 5.3080e+01 2.4000e+00 2.9654e+00 1.4142e+00
4.7000e+01 5.2760e+01 2.8400e+00 4.2169e+00 1.4333e+00
4.8000e+01 5.2000e+01 2.8800e+00 3.3705e+00 1.3363e+00
4.9000e+01 5.1800e+01 2.4400e+00 4.0988e+00 1.2986e+00
5.0000e+01 5.3920e+01 2.8400e+00 3.2609e+00 1.6657e+00
