# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 6.2000e+00 4.1000e+01 2.2627e+00 4.0200e+00
2.0000e+00 3.3200e+00 3.5320e+01 1.5930e+00 3.2707e+00
3.0000e+00 2.1600e+00 3.2680e+01 1.2225e+00 3.0948e+00
4.0000e+00 2.0400e+00 3.1040e+01 1.1482e+00 4.1519e+00
5.0000e+00 2.0400e+00 3.1200e+01 1.3994e+00 3.4176e+00
6.0000e+00 2.1200e+00 3.0240e+01 1.7046e+00 4.9094e+00
7.0000e+00 1.8800e+00 3.1560e+01 1.1426e+00 3.4185e+00
8.0000e+00 1.3600e+00 3.0480e+01 1.1621e+00 2.1563e+00
9.0000e+00 1.5600e+00 2.9560e+01 1.3588e+00 3.5786e+00
1.0000e+01 1.2000e+00 2.9280e+01 8.9443e-01 3.0662e+00
1.1000e+01 1.7200e+00 2.9200e+01 1.0008e+00 3.3466e+00
1.2000e+01 2.0000e+00 3.0280e+01 1.1662e+00 2.9869e+00
1.3000e+01 1.2000e+00 3.0200e+01 1.0583e+00 2.6230e+00
1.4000e+01 1.2800e+00 2.8760e+01 1.0008e+00 3.1910e+00
1.5000e+01 1.2400e+00 2.8840e+01 1.1412e+00 2.7376e+00
1.6000e+01 1.3200e+00 2.9480e+01 1.1565e+00 2.9681e+00
1.7000e+01 1.1600e+00 2.8320e+01 1.0072e+00 3.6848e+00
1.8000e+01 1.4800e+00 2.9880e+01 1.0998e+00 3.1154e+00
1.9000e+01 1.0400e+00 2.8760e+01 9.1564e-01 3.0500e+00
2.0000e+01 1.4400e+00 2.8640e+01 1.2027e+00 3.8458e+00
2.1000e+01 1.6000e+00 2.8640e+01 1.0954e+00 3.9687e+00
2.2000e+01 1.2800e+00 3.0120e+01 8.2559e-01 3.8191e+00
2.3000e+01 1.2400e+00 2.8640e+01 1.1758e+00 3.3452e+00
2.4000e+01 1.5600e+00 2.9160e+01 1.5253e+00 3.5517e+00
2.5000e+01 1.6000e+00 2.9800e+01 1.2329e+00 2.1726e+00
2.6000e+01 1.6000e+00 2.9560e+01 1.2000e+00 2.7288e+00
2.7000e+01 1.3600e+00 2.8760e+01 8.4285e-01 3.1910e+00
2.8000e+01 1.2800e+00 2.9000e+01 1.0400e+00 3.6878e+00
2.9000e+01 1.3200e+00 2.9280e+01 8.8182e-01 3.7365e+00
3.0000e+01 1.5200e+00 2.9360e+01 1.2368e+00 3.4742e+00
3.1000e+01 1.4400e+00 2.8840e+01 1.2027e+00 3.1072e+00
3.2000e+01 1.4400e+00 2.9560e+01 1.2027e+00 3.5786e+00
3.3000e+01 1.7200e+00 3.0480e+01 1.3422e+00 2.6400e+00
3.4000e+01 1.8000e+00 2.9560e+01 1.1662e+00 3.1506e+00
3.5000e+01 1.6800e+00 2.9240e+01 1.2238e+00 2.9432e+00
3.6000e+01 1.6800e+00 2.8840e+01 1.1906e+00 3.2702e+00
3.7000e+01 1.4400e+00 2.9520e+01 8.9800e-01 3.0347e+00
3.8000e+01 1.2800e+00 2.9600e+01 8.7270e-01 3.5327e+00
3.9000e+01 1.1600e+00 2.7920e+01 8.3331e-01 3.7408e+00
4.0000e+01 1.3600e+00 2.8560e+01 1.1271e+00 3.6120e+00
4.1000e+01 1.6400e+00 2.8640e+01 1.2611e+00 2.9378e+00
4.2000e+01 1.4000e+00 2.9120e+01 1.2649e+00 3.2165e+00
4.3000e+01 1.5200e+00 2.8280e+01 1.3891e+00 2.8778e+00
4.4000e+01 1.2000e+00 2.8640e+01 9.3808e-01 3.0839e+00
4.5000e+01 1.3200e+00 2.9400e+01 1.0088e+00 2.4980e+00
4.6000e+01 1.4400e+00 2.9600e+01 9.4149e-01 2.8983e+00
4.7000e+01 1.3200e+00 2.9640e+01 1.0088e+00 3.3690e+00
4.8000e+01 1.4800e+00 2.8720e+01 1.2998e+00 3.7685e+00
4.9000e+01 1.4000e+00 2.9160e+01 1.2329e+00 2.3947e+00
5.0000e+01 1.2800e+00 2.9400e+01 1.1496e+00 2.3495e+00
