Cluster size,frequency,foTM
1,0.6327295440349782,0.2894285714285714
2,0.1220070789090152,0.11161904761904762
3,0.10264418072038309,0.14085714285714288
4,0.04413907974182803,0.08076190476190477
5,0.02560899437851343,0.05857142857142857
6,0.016864459712679577,0.04628571428571429
7,0.01311680199875078,0.041999999999999996
8,0.010826566729127629,0.03961904761904762
9,0.006662502602540079,0.027428571428571427
10,0.006246096189881324,0.02857142857142857
11,0.0029148448886112846,0.014666666666666668
12,0.003539454507599417,0.01942857142857143
13,0.0027066416822819073,0.016095238095238093
14,0.0018738288569643974,0.012
15,0.0018738288569643974,0.012857142857142857
16,0.0010410160316468874,0.007619047619047619
17,0.0006246096189881324,0.004857142857142858
18,0.0006246096189881324,0.005142857142857143
19,0.0006246096189881324,0.0054285714285714284
20,0.0008328128253175099,0.007619047619047619
21,0.00041640641265875496,0.004
22,0.00020820320632937748,0.0020952380952380953
23,0.00020820320632937748,0.0021904761904761906
24,0.00041640641265875496,0.004571428571428572
25,0.00020820320632937748,0.002380952380952381
27,0.00020820320632937748,0.0025714285714285713
28,0.0006246096189881324,0.008
35,0.00020820320632937748,0.0033333333333333335
