# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.1600e+00 9.2760e+01 1.0837e+00 3.8187e+00
2.0000e+00 5.2000e-01 8.8880e+01 6.4000e-01 3.2412e+00
3.0000e+00 2.8000e-01 8.7880e+01 5.3066e-01 4.3388e+00
4.0000e+00 4.0000e-01 8.7160e+01 4.8990e-01 3.9159e+00
5.0000e+00 3.2000e-01 8.6200e+01 5.4553e-01 3.4641e+00
6.0000e+00 4.0000e-02 8.4320e+01 1.9596e-01 2.8245e+00
7.0000e+00 1.2000e-01 8.5480e+01 3.2496e-01 2.8442e+00
8.0000e+00 0.0000e+00 8.4960e+01 0.0000e+00 2.3234e+00
9.0000e+00 4.0000e-02 8.5480e+01 1.9596e-01 3.2999e+00
1.0000e+01 8.0000e-02 8.4120e+01 2.7129e-01 3.0766e+00
1.1000e+01 1.6000e-01 8.4720e+01 3.6661e-01 3.4002e+00
1.2000e+01 2.4000e-01 8.5000e+01 5.1225e-01 3.1241e+00
1.3000e+01 1.6000e-01 8.5200e+01 3.6661e-01 2.9799e+00
1.4000e+01 8.0000e-02 8.4280e+01 2.7129e-01 2.4580e+00
1.5000e+01 1.6000e-01 8.6520e+01 3.6661e-01 3.6674e+00
1.6000e+01 1.2000e-01 8.4640e+01 3.2496e-01 3.7935e+00
1.7000e+01 1.2000e-01 8.4240e+01 3.2496e-01 3.7232e+00
1.8000e+01 1.2000e-01 8.4800e+01 3.2496e-01 3.5553e+00
1.9000e+01 1.2000e-01 8.4360e+01 3.2496e-01 3.5086e+00
2.0000e+01 0.0000e+00 8.4080e+01 0.0000e+00 3.4747e+00
2.1000e+01 8.0000e-02 8.3480e+01 2.7129e-01 3.2264e+00
2.2000e+01 1.2000e-01 8.3720e+01 3.2496e-01 3.5273e+00
2.3000e+01 8.0000e-02 8.3080e+01 2.7129e-01 3.8670e+00
2.4000e+01 8.0000e-02 8.4280e+01 2.7129e-01 2.8638e+00
2.5000e+01 8.0000e-02 8.3200e+01 2.7129e-01 4.0694e+00
2.6000e+01 2.0000e-01 8.3640e+01 4.8990e-01 3.3571e+00
2.7000e+01 1.6000e-01 8.3960e+01 3.6661e-01 3.3762e+00
2.8000e+01 0.0000e+00 8.4000e+01 0.0000e+00 3.6222e+00
2.9000e+01 8.0000e-02 8.4160e+01 2.7129e-01 3.8541e+00
3.0000e+01 8.0000e-02 8.4520e+01 2.7129e-01 3.6564e+00
3.1000e+01 1.2000e-01 8.4040e+01 3.2496e-01 2.7926e+00
3.2000e+01 2.8000e-01 8.5240e+01 6.0133e-01 2.8605e+00
3.3000e+01 1.6000e-01 8.4480e+01 3.6661e-01 3.2634e+00
3.4000e+01 1.6000e-01 8.6520e+01 3.6661e-01 2.9137e+00
3.5000e+01 1.2000e-01 8.3480e+01 3.2496e-01 2.7294e+00
3.6000e+01 1.2000e-01 8.3720e+01 3.2496e-01 3.1688e+00
3.7000e+01 8.0000e-02 8.4120e+01 2.7129e-01 2.7614e+00
3.8000e+01 2.0000e-01 8.4320e+01 4.0000e-01 4.0863e+00
3.9000e+01 1.2000e-01 8.4520e+01 3.2496e-01 3.7749e+00
4.0000e+01 1.2000e-01 8.4880e+01 3.2496e-01 2.9573e+00
4.1000e+01 4.0000e-02 8.4800e+01 1.9596e-01 3.4871e+00
4.2000e+01 8.0000e-02 8.4960e+01 2.7129e-01 3.3043e+00
4.3000e+01 2.0000e-01 8.4080e+01 4.0000e-01 2.7556e+00
4.4000e+01 1.6000e-01 8.4440e+01 3.6661e-01 3.6120e+00
4.5000e+01 2.0000e-01 8.4880e+01 4.0000e-01 3.3979e+00
4.6000e+01 3.2000e-01 8.5240e+01 5.4553e-01 4.1307e+00
4.7000e+01 4.0000e-02 8.4440e+01 1.9596e-01 3.7638e+00
4.8000e+01 8.0000e-02 8.3800e+01 2.7129e-01 4.2988e+00
4.9000e+01 0.0000e+00 8.4160e+01 0.0000e+00 2.6934e+00
5.0000e+01 1.2000e-01 8.5160e+01 3.2496e-01 2.9756e+00
