Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,1.2611576221936445,1.6538666666666668,0.2951333860402031
2.0,1.3537361286397727,1.9056,0.2538218447826918
3.0,1.393707787144503,2.044266666666667,0.3640506924408559
4.0,1.4164172054614692,2.1552000000000002,0.6331509070601662
5.0,1.4253202723533098,2.0933333333333337,0.4166149301213292
6.0,1.4393802723544595,2.1519999999999997,0.3556977493447054
7.0,1.4725213447992767,2.221333333333333,0.34208251116425764
8.0,1.540373299559635,2.525333333333334,0.4435332882408915
9.000000000000002,1.4786746362081344,2.3653333333333335,0.6234299390379715
10.0,1.5473272508422276,2.699199999999999,0.6644451519877317
11.0,1.524408760421227,2.4240000000000004,0.4262664789906791
12.0,1.498642132436574,2.323733333333333,0.47642401282890845
13.000000000000002,1.5059430343899773,2.2992,0.44305332510758666
14.0,1.4793232602958912,2.2874666666666665,0.5200216063887261
15.0,1.4616136060406746,2.2864,0.5128481863302456
16.0,1.500636011371079,2.4314666666666667,0.4600116713495189
17.0,1.5033197662537248,2.3792,0.45490050682661487
18.000000000000004,1.4795939472364363,2.3312,0.4737921532111359
19.0,1.4999313003604278,2.428266666666666,0.5398576931830174
20.0,1.5273372102328955,2.5808,1.0067299229573827
21.0,1.5023069608969124,2.3962666666666665,0.40574575509520455
22.0,1.4900622451163443,2.3984000000000005,0.6916936508792506
23.0,1.5063308753144247,2.4528,0.570996540172433
24.0,1.4997835167620197,2.349333333333333,0.4379183079575966
25.0,1.4718721344294965,2.2021333333333333,0.3074813526414605
26.000000000000004,1.4917943963044795,2.3152,0.358384126632615
27.0,1.5038396401082743,2.5264000000000006,0.6815106879409727
28.0,1.5163521026836677,2.3888,0.4792242620457913
29.0,1.5285175763250003,2.474133333333333,0.6499020644168882
30.0,1.5101665996523312,2.429333333333334,0.36235280536454456
31.0,1.5085316322435545,2.4026666666666667,0.6372384866664041
32.0,1.5096560194827675,2.421866666666666,0.4739602233661949
33.0,1.4954705644912674,2.3407999999999998,0.5020998395626998
34.0,1.492339099589454,2.4154666666666667,0.4639031316509467
35.0,1.4800572563873724,2.4101333333333335,0.6574215491854015
36.00000000000001,1.5261089014263547,2.575466666666667,0.7162934718240686
37.0,1.4874731194025577,2.444266666666666,0.45038602701830505
38.0,1.5148487761924403,2.4624000000000006,0.7745895084925088
39.0,1.5130298864931826,2.3952,0.5058362317324979
40.0,1.4783463038531712,2.281066666666667,0.4305476822219191
41.0,1.5319590017175984,2.594666666666667,0.7678147924828977
42.0,1.5187722806495456,2.4058666666666673,0.43547703600636495
43.0,1.4693066637050465,2.2927999999999993,0.4132641662558116
44.0,1.5303671246627248,2.6064000000000003,0.6967007455779624
45.0,1.5035158279037535,2.3685333333333336,0.41488534426861695
46.0,1.4797775482794153,2.3536,0.4959873833520813
47.0,1.5124820399103123,2.4048,0.6793971707002874
48.0,1.5338307791367,2.461333333333333,0.4650103941490627
49.0,1.5063038770961672,2.4069333333333334,0.5657497837187193
50.0,1.4862040920253747,2.278933333333334,0.3542136455116695
