Cluster size,frequency,foTM
1,0.7699047619047619,0.4042
2,0.04088888888888889,0.04293333333333334
3,0.07326984126984128,0.1154
4,0.04114285714285714,0.0864
5,0.016761904761904763,0.044
6,0.015492063492063493,0.0488
7,0.008507936507936508,0.031266666666666665
8,0.007365079365079365,0.030933333333333334
9,0.004952380952380952,0.023399999999999997
10,0.0048253968253968256,0.025333333333333333
11,0.0025396825396825397,0.014666666666666666
12,0.0021587301587301586,0.013600000000000001
13,0.002285714285714286,0.0156
14,0.0013968253968253967,0.010266666666666667
15,0.001142857142857143,0.009000000000000001
16,0.0008888888888888889,0.007466666666666667
17,0.0007619047619047619,0.0068000000000000005
18,0.0007619047619047619,0.0072
19,0.0010158730158730158,0.010133333333333333
20,0.0007619047619047619,0.008
21,0.00025396825396825396,0.0028
22,0.00025396825396825396,0.0029333333333333334
23,0.00025396825396825396,0.0030666666666666668
24,0.00038095238095238096,0.0048000000000000004
25,0.00012698412698412698,0.0016666666666666668
26,0.00038095238095238096,0.0052
27,0.00025396825396825396,0.0036
28,0.00038095238095238096,0.0056
29,0.00038095238095238096,0.0058
30,0.00012698412698412698,0.002
32,0.00012698412698412698,0.0021333333333333334
37,0.00012698412698412698,0.0024666666666666665
38,0.00012698412698412698,0.002533333333333333
