# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 7.5000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.7920e+01 1.6720e+01 3.2486e+00 3.2065e+00
2.0000e+00 1.2440e+01 1.0760e+01 3.5449e+00 2.3372e+00
3.0000e+00 1.0920e+01 9.0800e+00 3.4747e+00 2.8972e+00
4.0000e+00 9.1600e+00 8.6000e+00 2.3096e+00 2.2450e+00
5.0000e+00 9.8000e+00 7.3600e+00 2.6077e+00 2.2782e+00
6.0000e+00 9.5200e+00 7.4000e+00 1.7915e+00 2.6833e+00
7.0000e+00 9.5600e+00 7.7200e+00 2.9405e+00 2.3920e+00
8.0000e+00 9.4400e+00 6.8800e+00 2.7868e+00 2.6880e+00
9.0000e+00 8.9600e+00 7.7600e+00 2.1257e+00 2.5656e+00
1.0000e+01 9.3600e+00 7.4400e+00 2.6964e+00 2.2105e+00
1.1000e+01 7.7200e+00 7.2400e+00 2.3920e+00 2.2321e+00
1.2000e+01 8.8000e+00 7.2000e+00 2.4658e+00 2.4819e+00
1.3000e+01 7.8800e+00 6.8800e+00 2.0846e+00 2.9164e+00
1.4000e+01 9.2000e+00 7.8000e+00 2.1726e+00 2.9665e+00
1.5000e+01 8.7200e+00 6.9200e+00 2.3752e+00 2.0769e+00
1.6000e+01 8.6000e+00 6.7200e+00 2.9665e+00 2.5063e+00
1.7000e+01 7.9600e+00 6.7600e+00 1.7996e+00 1.7036e+00
1.8000e+01 8.6800e+00 7.5600e+00 2.4774e+00 2.0800e+00
1.9000e+01 8.7200e+00 6.8800e+00 2.2185e+00 1.5574e+00
2.0000e+01 9.1200e+00 6.4800e+00 2.4710e+00 2.6248e+00
2.1000e+01 9.1600e+00 7.3600e+00 2.9350e+00 2.3644e+00
2.2000e+01 9.0800e+00 6.3200e+00 2.0961e+00 2.0923e+00
2.3000e+01 8.1600e+00 6.1200e+00 1.7591e+00 2.0846e+00
2.4000e+01 8.7200e+00 6.8400e+00 2.4580e+00 2.2747e+00
2.5000e+01 8.5200e+00 5.8400e+00 2.1931e+00 2.2214e+00
2.6000e+01 8.2800e+00 5.7200e+00 2.7058e+00 2.0884e+00
2.7000e+01 9.2800e+00 7.3200e+00 2.6910e+00 2.4774e+00
2.8000e+01 8.0800e+00 6.8800e+00 1.6228e+00 2.1037e+00
2.9000e+01 8.1200e+00 6.3200e+00 2.7176e+00 2.7235e+00
3.0000e+01 8.6800e+00 6.4000e+00 2.3617e+00 2.2978e+00
3.1000e+01 7.8400e+00 6.5200e+00 2.7082e+00 2.1189e+00
3.2000e+01 8.3600e+00 6.9600e+00 2.1887e+00 2.0294e+00
3.3000e+01 8.7200e+00 7.1600e+00 2.2895e+00 2.6485e+00
3.4000e+01 8.6400e+00 6.7600e+00 2.2782e+00 2.9296e+00
3.5000e+01 9.2000e+00 7.3200e+00 2.8566e+00 2.3786e+00
3.6000e+01 8.2000e+00 6.3200e+00 2.4331e+00 1.5419e+00
3.7000e+01 8.0000e+00 6.6000e+00 2.4658e+00 2.7857e+00
3.8000e+01 8.0400e+00 6.6800e+00 2.4735e+00 2.1302e+00
3.9000e+01 7.9600e+00 8.0000e+00 2.6904e+00 2.3495e+00
4.0000e+01 8.8800e+00 6.2400e+00 2.8329e+00 2.5656e+00
4.1000e+01 7.8800e+00 6.4400e+00 2.1226e+00 1.9612e+00
4.2000e+01 7.5600e+00 6.4800e+00 2.2105e+00 2.2825e+00
4.3000e+01 8.2000e+00 7.1200e+00 2.0199e+00 2.1784e+00
4.4000e+01 8.5600e+00 7.3200e+00 2.2642e+00 2.3103e+00
4.5000e+01 7.5200e+00 6.6400e+00 3.0479e+00 2.2606e+00
4.6000e+01 8.4000e+00 7.4000e+00 2.5140e+00 3.2000e+00
4.7000e+01 8.9200e+00 7.4400e+00 2.5600e+00 1.7223e+00
4.8000e+01 8.4000e+00 6.8400e+00 2.5923e+00 2.1105e+00
4.9000e+01 8.6400e+00 6.5200e+00 2.3474e+00 2.2293e+00
5.0000e+01 8.6400e+00 7.3200e+00 2.5594e+00 1.8487e+00
