# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 4.5000e+01 1.0500e+02 0.0000e+00 0.0000e+00
1.0000e+00 6.0000e+00 4.4800e+01 2.4495e+00 4.5782e+00
2.0000e+00 3.0800e+00 3.7320e+01 1.8530e+00 4.9938e+00
3.0000e+00 2.2800e+00 3.4760e+01 1.5105e+00 4.4657e+00
4.0000e+00 2.6800e+00 3.3760e+01 1.6179e+00 4.7940e+00
5.0000e+00 2.2800e+00 3.2920e+01 1.6129e+00 3.8876e+00
6.0000e+00 1.6000e+00 3.1280e+01 9.7980e-01 4.0251e+00
7.0000e+00 1.6800e+00 3.0920e+01 1.5419e+00 4.7153e+00
8.0000e+00 1.8000e+00 3.0880e+01 1.2000e+00 3.7664e+00
9.0000e+00 1.6000e+00 3.1160e+01 1.2961e+00 4.6534e+00
1.0000e+01 1.7600e+00 3.1280e+01 1.3937e+00 4.0745e+00
1.1000e+01 1.4800e+00 2.9920e+01 1.1356e+00 3.7086e+00
1.2000e+01 1.6400e+00 3.0840e+01 1.0538e+00 4.9532e+00
1.3000e+01 1.8000e+00 3.1680e+01 1.2649e+00 4.6019e+00
1.4000e+01 1.9200e+00 3.0720e+01 1.2937e+00 4.9841e+00
1.5000e+01 1.4000e+00 3.2240e+01 1.0583e+00 2.9159e+00
1.6000e+01 1.5600e+00 3.0160e+01 1.3291e+00 3.5964e+00
1.7000e+01 1.8400e+00 3.0960e+01 1.3470e+00 3.8624e+00
1.8000e+01 1.4400e+00 3.0920e+01 1.1689e+00 3.2609e+00
1.9000e+01 1.1200e+00 3.0240e+01 1.0703e+00 4.0227e+00
2.0000e+01 1.9600e+00 3.0520e+01 1.1825e+00 2.9410e+00
2.1000e+01 1.6000e+00 2.9840e+01 1.0583e+00 3.4256e+00
2.2000e+01 1.0400e+00 2.9880e+01 9.5833e-01 3.5701e+00
2.3000e+01 1.4800e+00 2.9760e+01 1.2687e+00 5.5157e+00
2.4000e+01 1.3200e+00 2.9720e+01 7.3321e-01 3.5386e+00
2.5000e+01 1.8800e+00 3.0720e+01 1.1771e+00 3.2927e+00
2.6000e+01 1.4400e+00 3.0320e+01 1.3291e+00 4.8885e+00
2.7000e+01 1.0400e+00 2.9840e+01 1.0763e+00 2.8097e+00
2.8000e+01 1.2000e+00 2.9320e+01 8.0000e-01 4.2682e+00
2.9000e+01 1.3200e+00 2.9520e+01 1.0477e+00 4.4553e+00
3.0000e+01 1.3600e+00 2.8960e+01 1.2611e+00 3.7361e+00
3.1000e+01 1.8000e+00 3.0840e+01 1.0954e+00 4.3237e+00
3.2000e+01 1.6400e+00 2.9800e+01 1.1621e+00 3.9294e+00
3.3000e+01 1.2800e+00 3.0200e+01 9.6000e-01 4.4362e+00
3.4000e+01 1.5600e+00 2.9040e+01 1.0613e+00 4.1229e+00
3.5000e+01 1.5200e+00 2.8920e+01 1.0998e+00 3.2854e+00
3.6000e+01 1.6400e+00 3.0120e+01 1.2611e+00 3.3505e+00
3.7000e+01 1.7600e+00 2.9120e+01 1.3937e+00 4.0132e+00
3.8000e+01 2.0400e+00 2.8440e+01 1.3410e+00 3.7318e+00
3.9000e+01 1.2400e+00 2.9560e+01 8.6163e-01 3.9808e+00
4.0000e+01 1.8000e+00 3.0560e+01 1.0954e+00 3.9098e+00
4.1000e+01 1.3200e+00 3.0360e+01 1.1214e+00 4.3348e+00
4.2000e+01 8.4000e-01 2.9760e+01 7.8384e-01 3.7660e+00
4.3000e+01 1.5200e+00 2.8840e+01 1.4176e+00 4.4960e+00
4.4000e+01 1.5200e+00 2.9160e+01 1.0245e+00 3.6407e+00
4.5000e+01 1.3600e+00 3.1080e+01 1.0911e+00 4.6469e+00
4.6000e+01 1.8000e+00 3.2280e+01 1.0198e+00 3.7365e+00
4.7000e+01 1.6800e+00 3.0120e+01 9.6830e-01 3.6696e+00
4.8000e+01 1.4400e+00 3.0920e+01 1.2027e+00 4.1175e+00
4.9000e+01 9.2000e-01 2.9400e+01 9.3467e-01 3.6878e+00
5.0000e+01 1.2000e+00 3.0040e+01 8.4853e-01 4.3033e+00
