# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 6.1600e+01 2.3600e+00 4.2521e+00 1.5200e+00
2.0000e+00 5.5800e+01 1.2800e+00 4.0694e+00 1.0008e+00
3.0000e+00 5.3480e+01 9.2000e-01 4.3000e+00 9.3467e-01
4.0000e+00 5.1080e+01 7.6000e-01 4.5600e+00 9.0686e-01
5.0000e+00 5.2360e+01 6.4000e-01 4.4621e+00 9.3295e-01
6.0000e+00 5.0480e+01 8.8000e-01 3.3120e+00 9.9277e-01
7.0000e+00 5.0480e+01 6.0000e-01 4.0607e+00 6.9282e-01
8.0000e+00 5.0440e+01 6.8000e-01 3.2995e+00 9.6830e-01
9.0000e+00 5.0760e+01 2.4000e-01 4.5191e+00 4.2708e-01
1.0000e+01 5.0600e+01 7.2000e-01 3.5777e+00 8.2559e-01
1.1000e+01 5.0960e+01 6.4000e-01 3.3284e+00 7.9398e-01
1.2000e+01 5.0640e+01 5.6000e-01 3.4972e+00 8.0399e-01
1.3000e+01 4.8600e+01 3.2000e-01 3.6878e+00 4.6648e-01
1.4000e+01 4.9120e+01 2.0000e-01 3.8296e+00 4.0000e-01
1.5000e+01 4.9680e+01 3.2000e-01 3.4143e+00 4.6648e-01
1.6000e+01 5.0560e+01 4.0000e-01 3.2995e+00 6.3246e-01
1.7000e+01 5.1040e+01 5.2000e-01 3.3643e+00 5.7411e-01
1.8000e+01 5.0480e+01 6.4000e-01 4.3278e+00 7.4189e-01
1.9000e+01 5.1280e+01 5.6000e-01 4.8458e+00 5.7131e-01
2.0000e+01 5.1160e+01 5.2000e-01 4.2396e+00 6.9971e-01
2.1000e+01 5.0120e+01 3.6000e-01 4.4301e+00 5.5714e-01
2.2000e+01 5.0480e+01 3.2000e-01 3.6124e+00 5.4553e-01
2.3000e+01 5.0560e+01 7.2000e-01 2.7724e+00 7.7563e-01
2.4000e+01 4.9840e+01 5.6000e-01 3.7489e+00 7.5260e-01
2.5000e+01 4.9680e+01 6.8000e-01 3.8856e+00 7.3321e-01
2.6000e+01 5.0000e+01 5.6000e-01 4.7749e+00 5.7131e-01
2.7000e+01 4.9840e+01 6.0000e-01 2.6028e+00 8.9443e-01
2.8000e+01 4.9360e+01 3.6000e-01 3.6865e+00 6.2482e-01
2.9000e+01 4.8960e+01 2.4000e-01 4.4764e+00 4.2708e-01
3.0000e+01 4.9320e+01 3.2000e-01 2.7672e+00 4.6648e-01
3.1000e+01 5.0360e+01 5.6000e-01 3.3571e+00 6.9742e-01
3.2000e+01 4.9600e+01 4.4000e-01 3.8367e+00 4.9639e-01
3.3000e+01 4.8880e+01 3.6000e-01 4.1214e+00 5.5714e-01
3.4000e+01 4.9560e+01 2.8000e-01 3.0865e+00 5.3066e-01
3.5000e+01 4.7800e+01 5.2000e-01 3.8262e+00 6.9971e-01
3.6000e+01 5.0640e+01 4.0000e-01 3.3332e+00 5.6569e-01
3.7000e+01 4.9840e+01 6.4000e-01 2.8800e+00 6.8586e-01
3.8000e+01 5.0640e+01 6.4000e-01 3.4045e+00 7.9398e-01
3.9000e+01 4.9440e+01 2.0000e-01 3.1251e+00 4.0000e-01
4.0000e+01 4.8840e+01 5.6000e-01 2.8380e+00 6.9742e-01
4.1000e+01 4.9600e+01 7.2000e-01 4.2143e+00 7.2222e-01
4.2000e+01 5.1400e+01 7.6000e-01 3.5553e+00 9.0686e-01
4.3000e+01 5.0200e+01 6.0000e-01 3.9598e+00 8.0000e-01
4.4000e+01 5.1440e+01 1.0400e+00 3.6560e+00 9.5833e-01
4.5000e+01 4.9880e+01 3.2000e-01 4.1019e+00 5.4553e-01
4.6000e+01 5.0520e+01 4.4000e-01 3.4885e+00 5.7131e-01
4.7000e+01 4.9680e+01 7.2000e-01 3.4260e+00 8.2559e-01
4.8000e+01 5.0320e+01 6.4000e-01 4.1542e+00 5.5714e-01
4.9000e+01 5.0040e+01 5.6000e-01 3.5831e+00 6.3750e-01
5.0000e+01 4.9520e+01 5.2000e-01 3.1890e+00 5.7411e-01
