Cluster size,frequency,foTM
1,0.7329147196261683,0.37177777777777776
2,0.06498247663551401,0.06592592592592593
3,0.08805490654205607,0.134
4,0.03417056074766355,0.06933333333333333
5,0.019275700934579438,0.048888888888888885
6,0.014018691588785047,0.04266666666666667
7,0.011682242990654205,0.04148148148148148
8,0.006717289719626168,0.027259259259259257
9,0.004964953271028037,0.022666666666666665
10,0.003066588785046729,0.015555555555555555
11,0.0035046728971962616,0.019555555555555555
12,0.0036507009345794392,0.022222222222222223
13,0.0021904205607476634,0.014444444444444446
14,0.0018983644859813084,0.013481481481481481
15,0.0017523364485981308,0.013333333333333332
16,0.0011682242990654205,0.009481481481481481
17,0.0004380841121495327,0.0037777777777777775
18,0.0011682242990654205,0.010666666666666666
20,0.0005841121495327102,0.005925925925925926
21,0.0004380841121495327,0.004666666666666666
22,0.0004380841121495327,0.004888888888888889
23,0.0007301401869158878,0.008518518518518519
24,0.0008761682242990654,0.010666666666666668
25,0.0002920560747663551,0.003703703703703704
26,0.00014602803738317756,0.001925925925925926
27,0.0002920560747663551,0.004
30,0.0002920560747663551,0.0044444444444444444
32,0.0002920560747663551,0.004740740740740741
