# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 7.9600e+00 4.3000e+01 2.0684e+00 5.0040e+00
2.0000e+00 5.1200e+00 3.7120e+01 1.8616e+00 4.3481e+00
3.0000e+00 4.9200e+00 3.5120e+01 1.8745e+00 3.8504e+00
4.0000e+00 4.1600e+00 3.3200e+01 2.0723e+00 4.7582e+00
5.0000e+00 4.0000e+00 3.1600e+01 1.9183e+00 4.7749e+00
6.0000e+00 3.9200e+00 3.1600e+01 1.8957e+00 4.3174e+00
7.0000e+00 4.2400e+00 3.2840e+01 1.9242e+00 3.4604e+00
8.0000e+00 3.8800e+00 3.1760e+01 1.8830e+00 4.0128e+00
9.0000e+00 3.6400e+00 3.1200e+01 1.7177e+00 3.3586e+00
1.0000e+01 2.9600e+00 3.0360e+01 1.4555e+00 3.9383e+00
1.1000e+01 3.1200e+00 3.0120e+01 1.4232e+00 3.4330e+00
1.2000e+01 2.9600e+00 2.9640e+01 1.6120e+00 3.0968e+00
1.3000e+01 3.0400e+00 2.9560e+01 1.4555e+00 4.1287e+00
1.4000e+01 3.2400e+00 3.0720e+01 1.3647e+00 3.3409e+00
1.5000e+01 3.0800e+00 2.9320e+01 1.6952e+00 3.8753e+00
1.6000e+01 2.8000e+00 3.0320e+01 1.5748e+00 2.8944e+00
1.7000e+01 3.4400e+00 2.8800e+01 1.2027e+00 3.8678e+00
1.8000e+01 3.2000e+00 2.9760e+01 1.4697e+00 3.9828e+00
1.9000e+01 3.8000e+00 2.9440e+01 1.3856e+00 4.2055e+00
2.0000e+01 3.4400e+00 3.0840e+01 1.6512e+00 3.9057e+00
2.1000e+01 3.2400e+00 2.9560e+01 1.4221e+00 3.1759e+00
2.2000e+01 2.9200e+00 3.0400e+01 1.5211e+00 3.3106e+00
2.3000e+01 3.6400e+00 2.9320e+01 1.4935e+00 3.8337e+00
2.4000e+01 3.6400e+00 3.0960e+01 1.5200e+00 3.1557e+00
2.5000e+01 3.2800e+00 3.0600e+01 1.1496e+00 3.6986e+00
2.6000e+01 3.2800e+00 3.0720e+01 1.4006e+00 3.0400e+00
2.7000e+01 3.1600e+00 3.1360e+01 1.7817e+00 3.5200e+00
2.8000e+01 3.3600e+00 3.1160e+01 1.6463e+00 3.9261e+00
2.9000e+01 2.7600e+00 3.0800e+01 1.7270e+00 4.4721e+00
3.0000e+01 2.9200e+00 3.0960e+01 1.7645e+00 3.7038e+00
3.1000e+01 2.7600e+00 3.1160e+01 1.2737e+00 4.2112e+00
3.2000e+01 3.4800e+00 3.0800e+01 1.8573e+00 4.5166e+00
3.3000e+01 3.3200e+00 3.0080e+01 1.2875e+00 3.0714e+00
3.4000e+01 3.1200e+00 3.0120e+01 2.1967e+00 4.0824e+00
3.5000e+01 3.2000e+00 3.1400e+01 1.5492e+00 3.0463e+00
3.6000e+01 3.4800e+00 3.0440e+01 1.6999e+00 3.1379e+00
3.7000e+01 3.2000e+00 2.9280e+01 1.5492e+00 3.3289e+00
3.8000e+01 3.0800e+00 3.0480e+01 1.4119e+00 3.4423e+00
3.9000e+01 3.3600e+00 3.0960e+01 1.8736e+00 4.1229e+00
4.0000e+01 3.2800e+00 2.9680e+01 1.4006e+00 3.2829e+00
4.1000e+01 3.4000e+00 3.0840e+01 1.8111e+00 3.4372e+00
4.2000e+01 3.2800e+00 3.1200e+01 1.5105e+00 3.1749e+00
4.3000e+01 3.4000e+00 3.2040e+01 1.5748e+00 2.7926e+00
4.4000e+01 2.8000e+00 3.0640e+01 1.1662e+00 3.0709e+00
4.5000e+01 2.9600e+00 3.1360e+01 1.3410e+00 4.1654e+00
4.6000e+01 3.0800e+00 2.9920e+01 1.2624e+00 2.8972e+00
4.7000e+01 3.2400e+00 3.0320e+01 1.6560e+00 4.0666e+00
4.8000e+01 3.6400e+00 2.9880e+01 1.5461e+00 4.4481e+00
4.9000e+01 2.6000e+00 2.9400e+01 1.5232e+00 3.3466e+00
5.0000e+01 3.1600e+00 3.0440e+01 1.6169e+00 3.9404e+00
