# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 6.4360e+01 3.2000e+00 3.4162e+00 1.3266e+00
2.0000e+00 5.8960e+01 1.4800e+00 3.3643e+00 1.0628e+00
3.0000e+00 5.6080e+01 8.8000e-01 4.4265e+00 8.1584e-01
4.0000e+00 5.5240e+01 9.2000e-01 4.4925e+00 9.7652e-01
5.0000e+00 5.4840e+01 6.8000e-01 3.9057e+00 9.2607e-01
6.0000e+00 5.2960e+01 7.2000e-01 2.4897e+00 7.7563e-01
7.0000e+00 5.3160e+01 7.6000e-01 3.9363e+00 9.0686e-01
8.0000e+00 5.4440e+01 6.8000e-01 3.8166e+00 6.7646e-01
9.0000e+00 5.4680e+01 7.6000e-01 3.5857e+00 8.1388e-01
1.0000e+01 5.4200e+01 4.8000e-01 3.3823e+00 7.5472e-01
1.1000e+01 5.4800e+01 6.8000e-01 3.1113e+00 7.3321e-01
1.2000e+01 5.4480e+01 6.8000e-01 4.4011e+00 8.8182e-01
1.3000e+01 5.4200e+01 6.4000e-01 3.1496e+00 8.4285e-01
1.4000e+01 5.3360e+01 6.8000e-01 4.5596e+00 8.8182e-01
1.5000e+01 5.4200e+01 9.2000e-01 4.0000e+00 9.7652e-01
1.6000e+01 5.3920e+01 7.2000e-01 3.4400e+00 8.2559e-01
1.7000e+01 5.2920e+01 4.0000e-01 3.5656e+00 6.9282e-01
1.8000e+01 5.3880e+01 6.8000e-01 3.3979e+00 7.8588e-01
1.9000e+01 5.4040e+01 4.4000e-01 3.5942e+00 5.7131e-01
2.0000e+01 5.3280e+01 8.4000e-01 4.7877e+00 1.1200e+00
2.1000e+01 5.2760e+01 4.0000e-01 3.2160e+00 5.6569e-01
2.2000e+01 5.2960e+01 7.2000e-01 4.3862e+00 8.2559e-01
2.3000e+01 5.1360e+01 4.4000e-01 3.7829e+00 6.3750e-01
2.4000e+01 5.3720e+01 3.6000e-01 3.6608e+00 4.8000e-01
2.5000e+01 5.3680e+01 4.8000e-01 3.9872e+00 5.7411e-01
2.6000e+01 5.3640e+01 6.0000e-01 4.3807e+00 7.4833e-01
2.7000e+01 5.2440e+01 5.2000e-01 4.5438e+00 6.4000e-01
2.8000e+01 5.3040e+01 5.2000e-01 4.1807e+00 6.4000e-01
2.9000e+01 5.2800e+01 2.4000e-01 3.7417e+00 5.8515e-01
3.0000e+01 5.3840e+01 4.8000e-01 3.4604e+00 6.4000e-01
3.1000e+01 5.3320e+01 4.4000e-01 3.7600e+00 6.3750e-01
3.2000e+01 5.2960e+01 4.8000e-01 3.1302e+00 5.7411e-01
3.3000e+01 5.3520e+01 7.2000e-01 4.4643e+00 8.7270e-01
3.4000e+01 5.3120e+01 5.6000e-01 4.6331e+00 6.9742e-01
3.5000e+01 5.3440e+01 6.4000e-01 3.6451e+00 6.2482e-01
3.6000e+01 5.3560e+01 7.2000e-01 4.6911e+00 6.0133e-01
3.7000e+01 5.3760e+01 9.2000e-01 3.3738e+00 8.9084e-01
3.8000e+01 5.3480e+01 6.0000e-01 3.3719e+00 7.4833e-01
3.9000e+01 5.2840e+01 4.8000e-01 3.3428e+00 6.9971e-01
4.0000e+01 5.3360e+01 6.0000e-01 3.0447e+00 8.4853e-01
4.1000e+01 5.4720e+01 6.0000e-01 3.1814e+00 7.4833e-01
4.2000e+01 5.3720e+01 5.2000e-01 2.6611e+00 6.9971e-01
4.3000e+01 5.3520e+01 6.8000e-01 2.8861e+00 5.4553e-01
4.4000e+01 5.2520e+01 7.2000e-01 2.9815e+00 7.7563e-01
4.5000e+01 5.3760e+01 7.2000e-01 2.9971e+00 9.1739e-01
4.6000e+01 5.3720e+01 6.0000e-01 3.8317e+00 6.9282e-01
4.7000e+01 5.3880e+01 1.1200e+00 3.7557e+00 1.1771e+00
4.8000e+01 5.3400e+01 8.8000e-01 3.9395e+00 9.9277e-01
4.9000e+01 5.2680e+01 5.6000e-01 3.9163e+00 8.0399e-01
5.0000e+01 5.3800e+01 3.6000e-01 3.6551e+00 4.8000e-01
