Cluster size,frequency,foTM
1,0.545759368836292,0.1676969696969697
2,0.1554240631163708,0.09551515151515151
3,0.09566074950690336,0.08818181818181818
4,0.04378698224852071,0.053818181818181814
5,0.03057199211045365,0.04696969696969697
6,0.023668639053254437,0.04363636363636363
7,0.01735700197238659,0.037333333333333336
8,0.01222879684418146,0.03006060606060606
9,0.011439842209072978,0.031636363636363636
10,0.009861932938856016,0.030303030303030304
11,0.0053254437869822485,0.018
12,0.00611439842209073,0.022545454545454546
13,0.004339250493096647,0.017333333333333333
14,0.003747534516765286,0.016121212121212123
15,0.0035502958579881655,0.016363636363636365
16,0.004733727810650888,0.02327272727272727
17,0.0021696252465483235,0.011333333333333332
18,0.0013806706114398422,0.0076363636363636364
19,0.0013806706114398422,0.00806060606060606
20,0.001183431952662722,0.007272727272727273
21,0.0015779092702169625,0.010181818181818183
22,0.0009861932938856016,0.006666666666666666
23,0.0007889546351084812,0.005575757575757576
24,0.0009861932938856016,0.007272727272727273
25,0.0009861932938856016,0.007575757575757576
26,0.0007889546351084812,0.006303030303030303
27,0.000591715976331361,0.004909090909090909
28,0.000591715976331361,0.005090909090909091
29,0.0009861932938856016,0.008787878787878787
30,0.0007889546351084812,0.007272727272727273
31,0.0009861932938856016,0.009393939393939394
32,0.0001972386587771203,0.0019393939393939393
33,0.000591715976331361,0.006
34,0.000591715976331361,0.0061818181818181816
35,0.0003944773175542406,0.004242424242424243
36,0.0001972386587771203,0.002181818181818182
37,0.000591715976331361,0.006727272727272728
38,0.0003944773175542406,0.004606060606060606
40,0.0007889546351084812,0.009696969696969697
41,0.0009861932938856016,0.012424242424242424
42,0.0001972386587771203,0.0025454545454545456
43,0.0001972386587771203,0.002606060606060606
46,0.000591715976331361,0.008363636363636365
47,0.0007889546351084812,0.011393939393939394
48,0.0003944773175542406,0.005818181818181818
50,0.0003944773175542406,0.006060606060606061
52,0.000591715976331361,0.009454545454545455
54,0.0001972386587771203,0.0032727272727272726
55,0.0001972386587771203,0.0033333333333333335
57,0.000591715976331361,0.010363636363636363
59,0.0001972386587771203,0.003575757575757576
60,0.0001972386587771203,0.0036363636363636364
61,0.0001972386587771203,0.003696969696969697
72,0.0001972386587771203,0.004363636363636364
75,0.0001972386587771203,0.004545454545454545
84,0.0001972386587771203,0.005090909090909091
95,0.0001972386587771203,0.005757575757575757
