Cluster size,frequency,foTM
1,0.6426448736998515,0.3844444444444445
2,0.19465081723625557,0.2328888888888889
3,0.09658246656760773,0.17333333333333334
4,0.030832095096582468,0.07377777777777778
5,0.015601783060921248,0.04666666666666667
6,0.006686478454680535,0.024
7,0.006686478454680535,0.027999999999999997
8,0.0018573551263001485,0.008888888888888889
9,0.001114413075780089,0.006
10,0.002600297176820208,0.015555555555555555
11,0.0003714710252600297,0.0024444444444444444
18,0.0003714710252600297,0.004
