Cluster size,frequency,foTM
1,0.4296259842519685,0.0776
2,0.22760826771653545,0.08222222222222222
3,0.09424212598425197,0.05106666666666667
4,0.05585629921259842,0.040355555555555554
5,0.03543307086614173,0.032
6,0.026820866141732284,0.029066666666666668
7,0.01673228346456693,0.021155555555555556
8,0.010826771653543307,0.015644444444444447
9,0.01156496062992126,0.0188
10,0.008858267716535433,0.016
11,0.006151574803149607,0.012222222222222221
12,0.00516732283464567,0.0112
13,0.0063976377952755905,0.015022222222222222
14,0.0034448818897637795,0.008711111111111112
15,0.0034448818897637795,0.009333333333333332
16,0.0022145669291338582,0.0064
17,0.0024606299212598425,0.007555555555555555
18,0.0036909448818897637,0.012
19,0.0044291338582677165,0.0152
20,0.0017224409448818897,0.006222222222222223
21,0.001968503937007874,0.007466666666666667
22,0.0007381889763779527,0.002933333333333333
23,0.002952755905511811,0.012266666666666669
24,0.0007381889763779527,0.0032
25,0.0017224409448818897,0.0077777777777777776
26,0.0004921259842519685,0.002311111111111111
27,0.0012303149606299212,0.005999999999999999
28,0.0004921259842519685,0.002488888888888889
29,0.00024606299212598425,0.001288888888888889
30,0.0007381889763779527,0.004
31,0.0007381889763779527,0.004133333333333333
32,0.00024606299212598425,0.0014222222222222223
33,0.0012303149606299212,0.007333333333333333
34,0.000984251968503937,0.006044444444444444
35,0.0007381889763779527,0.004666666666666666
36,0.00024606299212598425,0.0016
37,0.00024606299212598425,0.0016444444444444445
39,0.0004921259842519685,0.0034666666666666665
40,0.0004921259842519685,0.0035555555555555557
41,0.0004921259842519685,0.0036444444444444445
42,0.0004921259842519685,0.0037333333333333333
43,0.00024606299212598425,0.001911111111111111
44,0.00024606299212598425,0.0019555555555555554
45,0.0007381889763779527,0.006
47,0.0004921259842519685,0.004177777777777778
48,0.00024606299212598425,0.0021333333333333334
49,0.0004921259842519685,0.004355555555555555
50,0.00024606299212598425,0.0022222222222222222
51,0.00024606299212598425,0.002266666666666667
52,0.0004921259842519685,0.004622222222222222
53,0.0004921259842519685,0.004711111111111111
55,0.00024606299212598425,0.0024444444444444444
57,0.0007381889763779527,0.007599999999999999
58,0.0004921259842519685,0.005155555555555556
63,0.0004921259842519685,0.0056
64,0.0004921259842519685,0.005688888888888889
65,0.00024606299212598425,0.0028888888888888888
66,0.0004921259842519685,0.005866666666666667
68,0.00024606299212598425,0.003022222222222222
69,0.000984251968503937,0.012266666666666667
71,0.00024606299212598425,0.0031555555555555555
72,0.00024606299212598425,0.0032
74,0.0004921259842519685,0.006577777777777778
75,0.00024606299212598425,0.0033333333333333335
77,0.00024606299212598425,0.0034222222222222223
78,0.00024606299212598425,0.0034666666666666665
80,0.0004921259842519685,0.0071111111111111115
81,0.00024606299212598425,0.0036
82,0.00024606299212598425,0.0036444444444444445
83,0.00024606299212598425,0.0036888888888888887
84,0.00024606299212598425,0.0037333333333333333
85,0.0007381889763779527,0.011333333333333334
86,0.00024606299212598425,0.003822222222222222
87,0.0007381889763779527,0.0116
90,0.00024606299212598425,0.004
92,0.00024606299212598425,0.004088888888888889
93,0.0004921259842519685,0.008266666666666667
94,0.00024606299212598425,0.004177777777777778
95,0.00024606299212598425,0.004222222222222222
96,0.00024606299212598425,0.004266666666666667
100,0.000984251968503937,0.017777777777777778
105,0.00024606299212598425,0.004666666666666667
106,0.0004921259842519685,0.009422222222222222
107,0.00024606299212598425,0.004755555555555555
108,0.000984251968503937,0.0192
109,0.00024606299212598425,0.004844444444444445
110,0.00024606299212598425,0.004888888888888889
111,0.00024606299212598425,0.004933333333333333
112,0.00024606299212598425,0.004977777777777778
115,0.00024606299212598425,0.005111111111111111
116,0.00024606299212598425,0.005155555555555556
117,0.00024606299212598425,0.0052
118,0.0004921259842519685,0.01048888888888889
120,0.00024606299212598425,0.005333333333333333
121,0.00024606299212598425,0.005377777777777778
123,0.00024606299212598425,0.0054666666666666665
125,0.00024606299212598425,0.005555555555555556
126,0.0004921259842519685,0.0112
128,0.00024606299212598425,0.005688888888888889
130,0.00024606299212598425,0.0057777777777777775
131,0.00024606299212598425,0.0058222222222222226
136,0.0004921259842519685,0.012088888888888889
137,0.00024606299212598425,0.0060888888888888885
139,0.0004921259842519685,0.012355555555555555
144,0.00024606299212598425,0.0064
145,0.0004921259842519685,0.012888888888888889
146,0.00024606299212598425,0.006488888888888889
148,0.00024606299212598425,0.006577777777777778
155,0.00024606299212598425,0.006888888888888889
158,0.00024606299212598425,0.007022222222222222
162,0.00024606299212598425,0.0072
