Cluster size,frequency,foTM
1,0.7122666666666667,0.44516666666666665
2,0.13253333333333334,0.16566666666666666
3,0.08986666666666666,0.1685
4,0.0296,0.074
5,0.0168,0.052500000000000005
6,0.0072,0.027
7,0.0034666666666666665,0.015166666666666669
8,0.0029333333333333334,0.014666666666666666
9,0.0010666666666666667,0.006
10,0.0018666666666666666,0.011666666666666667
11,0.0008,0.0055
12,0.0005333333333333334,0.004
13,0.0002666666666666667,0.0021666666666666666
15,0.0002666666666666667,0.0025
16,0.0002666666666666667,0.0026666666666666666
17,0.0002666666666666667,0.0028333333333333335
