# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 4.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 5.8000e+00 3.2680e+01 1.4697e+00 2.8666e+00
2.0000e+00 3.9600e+00 3.0000e+01 1.3994e+00 2.6382e+00
3.0000e+00 2.9200e+00 2.8680e+01 1.2624e+00 1.7600e+00
4.0000e+00 2.8800e+00 2.8160e+01 1.3948e+00 2.2571e+00
5.0000e+00 2.5600e+00 2.6760e+01 1.3879e+00 2.7753e+00
6.0000e+00 2.0400e+00 2.6720e+01 1.3705e+00 3.1308e+00
7.0000e+00 2.2800e+00 2.6120e+01 1.5367e+00 2.7759e+00
8.0000e+00 1.9200e+00 2.5160e+01 1.1285e+00 2.4278e+00
9.0000e+00 2.0400e+00 2.5560e+01 9.9920e-01 2.8154e+00
1.0000e+01 1.6800e+00 2.4680e+01 1.2875e+00 2.7672e+00
1.1000e+01 1.7600e+00 2.5000e+01 1.1758e+00 2.4166e+00
1.2000e+01 1.6800e+00 2.5080e+01 1.1565e+00 2.0769e+00
1.3000e+01 1.7200e+00 2.4840e+01 1.0400e+00 2.4768e+00
1.4000e+01 1.2800e+00 2.4400e+01 1.0008e+00 2.3152e+00
1.5000e+01 1.2800e+00 2.4520e+01 9.1739e-01 1.9823e+00
1.6000e+01 1.5200e+00 2.4560e+01 1.0245e+00 2.0215e+00
1.7000e+01 1.2000e+00 2.4400e+01 1.1314e+00 2.4819e+00
1.8000e+01 1.8000e+00 2.5440e+01 1.0954e+00 1.8564e+00
1.9000e+01 1.6000e+00 2.4440e+01 1.0198e+00 2.6695e+00
2.0000e+01 1.7600e+00 2.4800e+01 1.3937e+00 2.4000e+00
2.1000e+01 1.4000e+00 2.3800e+01 9.3808e-01 2.7129e+00
2.2000e+01 1.7200e+00 2.4920e+01 1.1143e+00 3.1865e+00
2.3000e+01 1.4400e+00 2.4480e+01 1.3879e+00 1.6278e+00
2.4000e+01 1.4000e+00 2.5000e+01 1.0583e+00 2.0000e+00
2.5000e+01 1.2800e+00 2.3840e+01 1.0008e+00 2.2214e+00
2.6000e+01 1.2800e+00 2.3680e+01 1.0400e+00 3.1840e+00
2.7000e+01 1.1600e+00 2.4480e+01 9.6664e-01 2.0808e+00
2.8000e+01 1.3200e+00 2.4480e+01 8.8182e-01 2.3685e+00
2.9000e+01 1.7200e+00 2.5040e+01 9.1739e-01 2.0096e+00
3.0000e+01 1.6000e+00 2.4240e+01 8.0000e-01 1.9855e+00
3.1000e+01 1.2000e+00 2.5120e+01 9.3808e-01 1.9864e+00
3.2000e+01 1.0000e+00 2.4840e+01 8.4853e-01 2.6934e+00
3.3000e+01 1.4800e+00 2.4320e+01 8.9978e-01 2.9492e+00
3.4000e+01 1.3200e+00 2.4600e+01 1.1214e+00 2.7857e+00
3.5000e+01 1.4000e+00 2.4160e+01 1.0583e+00 2.4443e+00
3.6000e+01 1.4400e+00 2.4840e+01 1.2027e+00 2.2571e+00
3.7000e+01 1.6400e+00 2.5320e+01 1.2290e+00 2.6641e+00
3.8000e+01 1.7600e+00 2.5200e+01 1.4500e+00 3.3347e+00
3.9000e+01 1.4400e+00 2.4680e+01 9.4149e-01 2.2929e+00
4.0000e+01 1.4400e+00 2.4720e+01 1.2674e+00 3.1308e+00
4.1000e+01 1.2800e+00 2.5000e+01 1.1496e+00 2.7276e+00
4.2000e+01 1.1200e+00 2.5360e+01 1.1426e+00 2.1703e+00
4.3000e+01 1.6400e+00 2.4920e+01 1.1960e+00 2.8972e+00
4.4000e+01 1.2000e+00 2.3840e+01 8.4853e-01 2.5874e+00
4.5000e+01 1.2400e+00 2.4920e+01 9.9116e-01 1.9580e+00
4.6000e+01 1.4800e+00 2.4520e+01 1.1356e+00 3.1128e+00
4.7000e+01 1.4400e+00 2.4400e+01 9.8306e-01 2.7713e+00
4.8000e+01 1.4800e+00 2.4680e+01 1.1356e+00 2.0731e+00
4.9000e+01 1.6000e+00 2.4120e+01 1.1662e+00 2.3886e+00
5.0000e+01 1.6000e+00 2.4720e+01 1.2000e+00 2.5380e+00
