# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.7600e+00 6.7960e+01 1.3937e+00 3.3524e+00
2.0000e+00 1.0000e+00 6.5480e+01 8.9443e-01 3.8170e+00
3.0000e+00 8.0000e-01 6.3320e+01 8.9443e-01 2.9219e+00
4.0000e+00 5.6000e-01 6.2280e+01 6.9742e-01 3.1562e+00
5.0000e+00 2.8000e-01 6.1440e+01 4.4900e-01 3.1506e+00
6.0000e+00 5.2000e-01 6.2400e+01 6.9971e-01 3.8158e+00
7.0000e+00 2.8000e-01 6.1200e+01 4.4900e-01 3.3941e+00
8.0000e+00 3.2000e-01 6.1680e+01 5.4553e-01 3.0948e+00
9.0000e+00 2.8000e-01 6.1800e+01 4.4900e-01 3.2496e+00
1.0000e+01 2.4000e-01 6.0120e+01 5.1225e-01 2.4384e+00
1.1000e+01 1.6000e-01 6.1080e+01 3.6661e-01 3.7727e+00
1.2000e+01 8.0000e-02 6.1240e+01 2.7129e-01 3.4442e+00
1.3000e+01 4.0000e-01 6.1000e+01 6.3246e-01 3.2619e+00
1.4000e+01 4.4000e-01 6.1360e+01 6.3750e-01 3.3571e+00
1.5000e+01 3.2000e-01 6.1000e+01 5.4553e-01 3.0067e+00
1.6000e+01 3.6000e-01 6.0440e+01 5.5714e-01 2.4832e+00
1.7000e+01 3.2000e-01 6.0360e+01 4.6648e-01 3.4511e+00
1.8000e+01 3.2000e-01 6.0640e+01 5.4553e-01 2.6211e+00
1.9000e+01 3.6000e-01 6.0440e+01 4.8000e-01 2.9540e+00
2.0000e+01 2.8000e-01 6.0200e+01 6.0133e-01 3.1749e+00
2.1000e+01 3.2000e-01 6.1120e+01 5.4553e-01 3.3265e+00
2.2000e+01 3.6000e-01 6.1560e+01 5.5714e-01 2.9131e+00
2.3000e+01 2.4000e-01 6.0920e+01 4.2708e-01 2.7118e+00
2.4000e+01 3.6000e-01 6.0080e+01 4.8000e-01 2.9383e+00
2.5000e+01 4.0000e-01 6.1760e+01 4.8990e-01 2.9432e+00
2.6000e+01 2.8000e-01 6.0920e+01 4.4900e-01 2.8131e+00
2.7000e+01 2.4000e-01 6.1000e+01 5.1225e-01 3.5889e+00
2.8000e+01 2.8000e-01 6.0560e+01 5.3066e-01 2.8994e+00
2.9000e+01 3.2000e-01 6.1360e+01 5.4553e-01 2.5279e+00
3.0000e+01 3.2000e-01 6.1240e+01 4.6648e-01 2.9021e+00
3.1000e+01 4.4000e-01 6.1240e+01 6.3750e-01 2.2141e+00
3.2000e+01 2.8000e-01 6.1240e+01 5.3066e-01 2.7171e+00
3.3000e+01 3.2000e-01 6.2200e+01 7.3321e-01 1.8974e+00
3.4000e+01 2.4000e-01 6.0720e+01 4.2708e-01 3.1308e+00
3.5000e+01 2.4000e-01 6.1120e+01 4.2708e-01 2.2507e+00
3.6000e+01 5.2000e-01 6.2080e+01 9.4319e-01 2.9247e+00
3.7000e+01 6.0000e-01 6.1600e+01 6.9282e-01 2.4980e+00
3.8000e+01 2.8000e-01 6.1360e+01 6.0133e-01 3.0316e+00
3.9000e+01 2.8000e-01 6.1920e+01 5.3066e-01 2.7265e+00
4.0000e+01 2.8000e-01 6.1520e+01 4.4900e-01 2.8861e+00
4.1000e+01 2.0000e-01 6.1440e+01 4.0000e-01 3.5109e+00
4.2000e+01 3.6000e-01 6.1240e+01 6.2482e-01 3.4789e+00
4.3000e+01 4.0000e-01 6.1680e+01 6.9282e-01 2.8806e+00
4.4000e+01 2.0000e-01 6.1600e+01 4.8990e-01 3.7630e+00
4.5000e+01 4.0000e-01 6.0760e+01 6.3246e-01 3.4209e+00
4.6000e+01 2.8000e-01 6.1200e+01 6.0133e-01 2.6981e+00
4.7000e+01 2.8000e-01 6.0520e+01 6.0133e-01 3.0610e+00
4.8000e+01 2.0000e-01 6.0640e+01 4.0000e-01 2.8966e+00
4.9000e+01 4.4000e-01 6.1520e+01 7.5260e-01 2.4020e+00
5.0000e+01 5.2000e-01 6.1520e+01 4.9960e-01 2.5317e+00
