Cluster size,frequency,foTM
1,0.4630981346309814,0.16314285714285715
2,0.23411732900783996,0.16495238095238096
3,0.10110840767775074,0.10685714285714286
4,0.05650175723168424,0.07961904761904762
5,0.036226007028926734,0.06380952380952382
6,0.02135712354690457,0.045142857142857144
7,0.019464720194647202,0.048
8,0.009732360097323601,0.02742857142857143
9,0.009462016761286834,0.03
10,0.010002703433360368,0.035238095238095235
11,0.006217896728845634,0.024095238095238097
12,0.0056772100567721,0.024
13,0.003784806704514734,0.017333333333333333
14,0.0045958367126250335,0.022666666666666665
15,0.0021627466882941336,0.011428571428571429
16,0.0032441200324412004,0.018285714285714287
17,0.0013517166801838335,0.008095238095238096
18,0.0010813733441470668,0.006857142857142857
19,0.0008110300081103001,0.0054285714285714284
20,0.0013517166801838335,0.009523809523809525
21,0.0008110300081103001,0.006
22,0.0016220600162206002,0.012571428571428572
23,0.0010813733441470668,0.008761904761904762
24,0.0008110300081103001,0.006857142857142858
25,0.0005406866720735334,0.004761904761904762
26,0.0002703433360367667,0.002476190476190476
28,0.0002703433360367667,0.0026666666666666666
32,0.0005406866720735334,0.006095238095238095
35,0.0008110300081103001,0.01
38,0.0002703433360367667,0.003619047619047619
39,0.0002703433360367667,0.0037142857142857142
40,0.0008110300081103001,0.011428571428571429
47,0.0002703433360367667,0.0044761904761904765
49,0.0002703433360367667,0.004666666666666667
