Cluster size,frequency,foTM
1,0.4235755714773115,0.11823809523809524
2,0.22244967587853975,0.1241904761904762
3,0.11105424769703173,0.09300000000000001
4,0.0636301603548277,0.07104761904761905
5,0.039747526441487546,0.05547619047619048
6,0.022859092459911294,0.03828571428571429
7,0.019617877857386556,0.03833333333333333
8,0.015182531559194815,0.0339047619047619
9,0.010406004776526782,0.02614285714285714
10,0.008870692596383487,0.024761904761904763
11,0.007847151142954622,0.024095238095238097
12,0.005800068236096895,0.01942857142857143
13,0.0040941658137154556,0.014857142857142857
14,0.003923575571477311,0.015333333333333332
15,0.00255885363357216,0.010714285714285714
16,0.004435346298191744,0.01980952380952381
17,0.0035823950870010235,0.017
18,0.0034118048447628795,0.01714285714285714
19,0.0017059024223814397,0.009047619047619047
20,0.002729443875810304,0.015238095238095238
21,0.001194131695667008,0.007
22,0.001364721937905152,0.008380952380952381
23,0.002217673149095872,0.014238095238095239
24,0.001364721937905152,0.009142857142857144
25,0.0010235414534288639,0.0071428571428571435
26,0.002217673149095872,0.016095238095238093
27,0.0005117707267144319,0.0038571428571428567
28,0.0010235414534288639,0.008
29,0.000682360968952576,0.005523809523809524
30,0.000682360968952576,0.005714285714285714
31,0.000682360968952576,0.005904761904761905
32,0.0010235414534288639,0.009142857142857144
33,0.000170590242238144,0.0015714285714285715
34,0.000341180484476288,0.0032380952380952383
35,0.000682360968952576,0.006666666666666667
36,0.0005117707267144319,0.005142857142857143
37,0.0005117707267144319,0.005285714285714286
38,0.0010235414534288639,0.010857142857142857
39,0.000341180484476288,0.0037142857142857142
40,0.000341180484476288,0.0038095238095238095
41,0.000170590242238144,0.0019523809523809524
43,0.0005117707267144319,0.006142857142857143
45,0.000170590242238144,0.002142857142857143
48,0.000170590242238144,0.002285714285714286
49,0.000170590242238144,0.0023333333333333335
50,0.0005117707267144319,0.0071428571428571435
51,0.000341180484476288,0.004857142857142857
53,0.000170590242238144,0.0025238095238095237
54,0.000170590242238144,0.0025714285714285713
55,0.000341180484476288,0.005238095238095238
56,0.0005117707267144319,0.008
61,0.000170590242238144,0.0029047619047619048
65,0.000170590242238144,0.0030952380952380953
66,0.000170590242238144,0.003142857142857143
75,0.000170590242238144,0.0035714285714285713
76,0.000170590242238144,0.003619047619047619
80,0.000170590242238144,0.0038095238095238095
81,0.000170590242238144,0.003857142857142857
91,0.000170590242238144,0.004333333333333333
